time/fps,params/seed,params/verbose,params/policy,params/stats_window_size,params/normalize_advantage,params/use_sde,params/_init_setup_model,time/total_timesteps,params/max_grad_norm,time/time_elapsed,params/learning_rate,params/n_epochs,params/vf_coef,params/ent_coef,params/sde_sample_freq,rollout/ep_len_mean,params/clip_range,params/rollout_buffer_class,mean_reward,params/device,params/batch_size,params/rollout_buffer_kwargs,params/n_steps,params/gamma,params/gae_lambda,time/iterations,params/clip_range_vf,params/policy_kwargs,rollout/ep_rew_mean,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/loss,train/explained_variance,train/value_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
15,,,,,,,,213750,,14039,,,,,,15.0,,,1.3954278,,,,,,,285,,,1.4475742700000003,0.13600000112007063,0.0118575245,-0.03057839592938416,8520,9.467500000000001e-05,0.2,-0.047516968101263046,-0.01586592197418213,0.09270409271121025,-1.108436636130015,,
15,,,,,,,,214500,,14086,,,,,,15.0,,,1.5176675,,,,,,,286,,,1.4667957600000003,0.11159999940233926,0.01394976,-0.027446171488550775,8550,9.465625e-05,0.2,-0.06302887946367264,-0.05056405067443848,0.04215298133591811,-1.0877528627713522,,
,,,,,,,,215000,,,,,,,,,,,1.2699775,,,,,,,,,,,0.11920000035315752,0.010098188,-0.02909895979422661,8580,9.463750000000002e-05,0.2,-0.04579895734786987,-0.005575299263000488,0.08522531514366467,-1.0724102854728699,15.0,1.6324426889419557
15,,,,,,,,215250,,14138,,,,,,15.05,,,,,,,,,,287,,,1.3738165599999999,,,,,,,,,,,,
15,,,,,,,,216000,,14186,,,,,,15.05,,,1.5009453,,,,,,,288,,,1.4366048500000002,0.12648888838787872,0.011758469,-0.028841657557462656,8610,9.461875e-05,0.2,-0.0056640878319740295,0.07555872201919556,0.16272822072108586,-1.0857505838076273,,
15,,,,,,,,216750,,14234,,,,,,15.0,,,1.4323249,,,,,,,289,,,1.4552460000000003,0.13017777724501986,0.009305758,-0.029542600566159115,8640,9.46e-05,0.2,-0.06028776615858078,-0.03368985652923584,0.053242735813061395,-1.093711797396342,,
15,,,,,,,,217500,,14282,,,,,,15.0,,,1.4156482,,,,,,,290,,,1.4036130999999998,0.12355555569132169,0.009827585,-0.026459132555810103,8670,9.458125e-05,0.2,0.02763887494802475,0.0142708420753479,0.21862925936778385,-1.083037503560384,,
15,,,,,,,,218250,,14329,,,,,,15.0,,,1.424003,,,,,,,291,,,1.40978512,0.14573333325485388,0.011089359,-0.032258401956264345,8700,9.45625e-05,0.2,-0.05678226053714752,0.03992122411727905,0.07599204182624816,-1.1160448908805847,,
15,,,,,,,,219000,,14377,,,,,,15.0,,,1.4358238,,,,,,,292,,,1.4183410800000005,0.14679999978591998,0.011807038,-0.03068264702258426,8730,9.454375e-05,0.2,-0.029697168618440628,-0.029371261596679688,0.12130983248353004,-1.1273490111033122,,
15,,,,,,,,219750,,14425,,,,,,15.0,,,1.4753586,,,,,,,293,,,1.45069478,0.15706666729723415,0.0106506795,-0.03034106190882415,8760,9.452500000000001e-05,0.2,-0.05438755452632904,0.0009056329727172852,0.07188446869452794,-1.1155246376991272,,
,,,,,,,,220000,,,,,,,,,,,1.3839157,,,,,,,,,,,0.16973333296676477,0.018441303,-0.030148792037554037,8790,9.450625000000001e-05,0.2,-0.03912389278411865,0.007326841354370117,0.09963981335361799,-1.1362242221832275,15.0,1.6334765195846557
15,,,,,,,,220500,,14477,,,,,,15.05,,,,,,,,,,294,,,1.36791742,,,,,,,,,,,,
15,,,,,,,,221250,,14525,,,,,,15.05,,,1.3312564,,,,,,,295,,,1.3519785100000001,0.1403111105784774,0.014003792,-0.03331948469202552,8820,9.448750000000001e-05,0.2,-0.007659465074539185,-8.404254913330078e-05,0.18619447102149328,-1.1116466720898945,,
15,,,,,,,,222000,,14573,,,,,,15.0,,,1.4345512,,,,,,,296,,,1.3720685499999996,0.14951111171394588,0.012950601,-0.030338552801052316,8850,9.446875e-05,0.2,-0.054182033985853195,-0.024996161460876465,0.07549415603280067,-1.1239662806193034,,
15,,,,,,,,222750,,14621,,,,,,15.0,,,1.2677792,,,,,,,297,,,1.38609508,0.16666666734963656,0.013376827,-0.03250577164488947,8880,9.445e-05,0.2,0.016416266560554504,0.023029685020446777,0.23814435253540675,-1.1255011995633444,,
15,,,,,,,,223500,,14668,,,,,,15.0,,,1.4719356,,,,,,,298,,,1.46375305,0.1474222220480442,0.012754792,-0.026180542994125023,8910,9.443125e-05,0.2,-0.0293385349214077,-0.20618903636932373,0.11525187864899636,-1.1238744537035623,,
15,,,,,,,,224250,,14716,,,,,,15.0,,,1.4325985,,,,,,,299,,,1.4059777400000002,0.11848888931175074,0.013119514,-0.026802196303527388,8940,9.44125e-05,0.2,-0.029911398887634277,0.038384079933166504,0.10194674109419187,-1.106645663579305,,
,,,,,,,,225000,,,,,,,,,,,1.3915592,,,,,,,,,,,0.0962666666135192,0.010943396,-0.027201840248931606,8970,9.439375e-05,0.2,-0.004771187901496887,0.031922996044158936,0.16877251118421555,-1.0973567485809326,15.0,1.6312670946121215
15,,,,,,,,225000,,14769,,,,,,15.0,,,,,,,,,,300,,,1.3603505299999998,,,,,,,,,,,,
15,,,,,,,,225750,,14816,,,,,,15.05,,,1.227593,,,,,,,301,,,1.3415796599999998,0.11915555745363235,0.010589707,-0.03043414842430501,9000,9.4375e-05,0.2,-0.007538899779319763,-0.010898947715759277,0.1677591895063718,-1.0871147394180298,,
15,,,,,,,,226500,,14864,,,,,,15.05,,,1.3829942,,,,,,,302,,,1.3880449000000001,0.1685333341360092,0.013887405,-0.033166533896947924,9030,9.435625e-05,0.2,-0.013688355684280396,0.010186374187469482,0.16629648357629775,-1.0737173755963643,,
15,,,,,,,,227250,,14912,,,,,,15.0,,,1.5153213,,,,,,,303,,,1.4392319199999997,0.11199999996460974,0.013302573,-0.02529977724328895,9060,9.433750000000001e-05,0.2,-0.03387575224041939,-0.033551931381225586,0.10393276065587997,-1.0669410546620688,,
15,,,,,,,,228000,,14960,,,,,,15.0,,,1.415136,,,,,,,304,,,1.45666547,0.13271111144373815,0.013614574,-0.032918488471892965,9090,9.431875000000001e-05,0.2,-0.05593915283679962,-0.13539421558380127,0.0806111586590608,-1.1057640711466472,,
15,,,,,,,,228750,,15008,,,,,,15.0,,,1.5623801,,,,,,,305,,,1.52362519,0.15795555499692757,0.012306899,-0.03199359355166347,9120,9.43e-05,0.2,-0.061877090483903885,-0.0019104480743408203,0.05446487168471018,-1.1037876884142557,,
15,,,,,,,,229500,,15055,,,,,,15.0,,,1.5258347,,,,,,,306,,,1.4799974200000003,0.152400000517567,0.01386143,-0.021724592372526736,9150,9.428125e-05,0.2,-0.03152745962142944,0.0472714900970459,0.0730589563647906,-1.128703276316325,,
,,,,,,,,230000,,,,,,,,,,,1.389863,,,,,,,,,,,0.12093333291510741,0.00848408,-0.026947934659379027,9180,9.42625e-05,0.2,-0.007461853325366974,-0.011431336402893066,0.15883083939552306,-1.1036074956258137,15.0,1.6271844148635863
15,,,,,,,,230250,,15108,,,,,,15.05,,,,,,,,,,307,,,1.4160844200000002,,,,,,,,,,,,
15,,,,,,,,231000,,15155,,,,,,15.05,,,1.306613,,,,,,,308,,,1.36925893,0.14893333353102206,0.018317781,-0.02911504151102983,9210,9.424375e-05,0.2,-0.03028486669063568,0.047307729721069336,0.11440754383802414,-1.1493345737457275,,
15,,,,,,,,231750,,15203,,,,,,15.0,,,1.3594896,,,,,,,309,,,1.2452263399999999,0.14071111008524895,0.010263627,-0.028736156060443167,9240,9.4225e-05,0.2,-0.025492865592241287,0.010660827159881592,0.13153761848807335,-1.138159696261088,,
15,,,,,,,,232500,,15251,,,,,,15.0,,,1.1935992,,,,,,,310,,,1.28764251,0.13119999983658392,0.012752351,-0.029598676171836757,9270,9.420625e-05,0.2,0.041270509362220764,-0.040857791900634766,0.30617703100045524,-1.1413738052050273,,
15,,,,,,,,233250,,15298,,,,,,15.0,,,1.4564548,,,,,,,311,,,1.4201866800000003,0.1296888892694066,0.00927723,-0.02502951611903909,9300,9.41875e-05,0.2,-0.023974519222974777,-0.028983235359191895,0.12935264830787976,-1.1431960066159566,,
15,,,,,,,,234000,,15346,,,,,,15.0,,,1.3654214,,,,,,,312,,,1.37444601,0.13831111130615076,0.011065365,-0.0296557406399399,9330,9.416875000000001e-05,0.2,-0.054559480398893356,0.036187708377838135,0.07006254680454731,-1.1151673674583436,,
15,,,,,,,,234750,,15394,,,,,,15.0,,,1.4041057,,,,,,,313,,,1.3993759800000003,0.16222222242504358,0.012275052,-0.03181798104944947,9360,9.415000000000001e-05,0.2,-0.007712520658969879,0.0546189546585083,0.1722309708595276,-1.0814066489537557,,
,,,,,,,,235000,,,,,,,,,,,1.3120388,,,,,,,,,,,0.1938222219546636,0.022544296,-0.027447138480179826,9390,9.413125e-05,0.2,-0.03923329710960388,-0.15574240684509277,0.1040075235068798,-1.1380668838818868,15.0,1.4199621438980103
15,,,,,,,,235500,,15446,,,,,,15.05,,,,,,,,,,314,,,1.3259511599999998,,,,,,,,,,,,
15,,,,,,,,236250,,15493,,,,,,15.05,,,1.3378403,,,,,,,315,,,1.26777499,0.14817777834832668,0.01012541,-0.028988120743549537,9420,9.41125e-05,0.2,0.011533811688423157,-0.11649537086486816,0.21226350168387095,-1.155607803662618,,
15,,,,,,,,237000,,15541,,,,,,15.0,,,1.185683,,,,,,,316,,,1.28670909,0.10937777782479922,0.010016215,-0.028029772044055996,9450,9.409375e-05,0.2,-0.04727046191692352,0.024622619152069092,0.09090611313780149,-1.1674277544021607,,
15,,,,,,,,237750,,15589,,,,,,15.0,,,1.388784,,,,,,,317,,,1.3082333899999998,0.16640000119805337,0.015530959,-0.034380823706939,9480,9.4075e-05,0.2,0.030854463577270508,-0.017525911331176758,0.27011084953943887,-1.1373827934265137,,
15,,,,,,,,238500,,15636,,,,,,15.0,,,1.3617947,,,,,,,318,,,1.4385988199999997,0.16248888988047838,0.010813898,-0.0296624298598721,9510,9.405625e-05,0.2,-0.04903002828359604,-0.011432886123657227,0.08606845413645109,-1.1176896333694457,,
15,,,,,,,,239250,,15684,,,,,,15.0,,,1.4629712,,,,,,,319,,,1.4212092099999998,0.11999999927356839,0.010603311,-0.02572393663261708,9540,9.40375e-05,0.2,-0.03171555697917938,-0.05511355400085449,0.1038802593946457,-1.1377399961153667,,
,,,,,,,,240000,,,,,,,,,,,1.380259,,,,,,,,,,,0.1408888880163431,0.013621327,-0.02545536248049595,9570,9.401875e-05,0.2,0.01784788817167282,0.0006976723670959473,0.20446975032488504,-1.1599624156951904,15.0,1.6269108057022095
15,,,,,,,,240000,,15736,,,,,,15.0,,,,,,,,,,320,,,1.3278463200000001,,,,,,,,,,,,
15,,,,,,,,240750,,15784,,,,,,15.05,,,1.2143282,,,,,,,321,,,1.2154559999999999,0.12515555519300203,0.010648948,-0.027751736895760715,9600,9.400000000000001e-05,0.2,0.01833425462245941,-0.05118536949157715,0.22874194532632827,-1.1793060342470805,,
15,,,,,,,,241500,,15832,,,,,,15.05,,,1.0995942,,,,,,,322,,,1.21951867,0.14533333230453233,0.011846726,-0.03420582101260206,9630,9.398125000000001e-05,0.2,0.010105103254318237,0.04258549213409424,0.22736105273167292,-1.1731621424357097,,
15,,,,,,,,242250,,15879,,,,,,15.0,,,1.3810031,,,,,,,323,,,1.33246085,0.12848888859152793,0.009673563,-0.028533499756890044,9660,9.39625e-05,0.2,0.0057979971170425415,-0.1607421636581421,0.20072597414255142,-1.161657194296519,,
15,,,,,,,,243000,,15927,,,,,,15.0,,,1.4118323,,,,,,,324,,,1.4074711300000002,0.11328888790061077,0.0106788175,-0.026595341660496232,9690,9.394375e-05,0.2,-0.022931069135665894,-0.03899216651916504,0.1304367996752262,-1.1744459668795268,,
15,,,,,,,,243750,,15974,,,,,,15.0,,,1.4536226,,,,,,,325,,,1.3513538900000004,0.1252000005915761,0.01613654,-0.03498118887719599,9720,9.3925e-05,0.2,-0.06373432278633118,0.0661739706993103,0.07195566793282827,-1.1668076395988465,,
15,,,,,,,,244500,,16021,,,,,,15.0,,,1.2466723,,,,,,,326,,,1.3507693,0.1488444446120411,0.011468198,-0.03097211107677884,9750,9.390625000000001e-05,0.2,-0.007061958312988281,-0.01289379596710205,0.18747304032246273,-1.1493653138478597,,
,,,,,,,,245000,,,,,,,,,,,1.3414768,,,,,,,,,,,0.12204444619516532,0.010346068,-0.02931202325214528,9780,9.38875e-05,0.2,-0.05481129512190819,-0.05676281452178955,0.07763919904828072,-1.1610780477523803,15.0,1.6218767881393432
15,,,,,,,,245250,,16074,,,,,,15.05,,,,,,,,,,327,,,1.3294116899999997,,,,,,,,,,,,
15,,,,,,,,246000,,16121,,,,,,15.05,,,1.2663963,,,,,,,328,,,1.2764079200000003,0.13773333354232212,0.011913877,-0.03140820542150694,9810,9.386875e-05,0.2,-0.009364090859889984,0.02413398027420044,0.18293696443239849,-1.143449322382609,,
15,,,,,,,,246750,,16169,,,,,,15.0,,,1.3058302,,,,,,,329,,,1.32317376,0.16044444472839434,0.012017881,-0.031247716469276286,9840,9.385e-05,0.2,-0.001989126205444336,0.035137832164764404,0.18019216855367023,-1.1524076739947,,
15,,,,,,,,247500,,16216,,,,,,15.0,,,1.399649,,,,,,,330,,,1.3167551600000003,0.1415111116444071,0.012236071,-0.029445581115430417,9870,9.383125000000001e-05,0.2,-0.022679664194583893,-0.02856898307800293,0.13894064923127492,-1.1699685295422872,,
15,,,,,,,,248250,,16264,,,,,,15.0,,,1.2664766,,,,,,,331,,,1.3126928,0.14964444584523637,0.009550646,-0.028453778483284016,9900,9.381250000000001e-05,0.2,0.005702227354049683,-0.018834710121154785,0.19369732240835827,-1.1290766716003418,,
15,,,,,,,,249000,,16312,,,,,,15.0,,,1.3494885,,,,,,,332,,,1.3709753300000003,0.15257777807613213,0.016123276,-0.036899045507340786,9930,9.379375e-05,0.2,-0.05104944482445717,-0.08133244514465332,0.10115239868561426,-1.1344329317410786,,
15,,,,,,,,249750,,16359,,,,,,15.0,,,1.3730923,,,,,,,333,,,1.3924125800000002,0.14662222247570753,0.0155702885,-0.035073204078556346,9960,9.3775e-05,0.2,-0.05965796485543251,0.05654531717300415,0.07953705166776975,-1.1494344035784403,,
,,,,,,,,250000,,,,,,,,,,,,,,,,,,,,,,0.1388444443543752,0.0118616205,-0.031838396934844165,9990,9.375625e-05,0.2,-0.05109237879514694,0.023614823818206787,0.08871581082542737,-1.1506036003430684,15.0,1.6304886102676392
15,,,,,,,,250500,,16412,,,,,,15.05,,,1.4544203,,,,,,,334,,,1.36578834,,,,,,,,,,,,
15,,,,,,,,251250,,16459,,,,,,15.05,,,1.2859507,,,,,,,335,,,1.36653505,0.14702222049236296,0.011186318,-0.03176414131915404,10020,9.373750000000001e-05,0.2,-0.03188943862915039,0.06127774715423584,0.12741896336277325,-1.17237385114034,,
15,,,,,,,,252000,,16507,,,,,,15.0,,,1.4151039,,,,,,,336,,,1.40950181,0.16848888793804992,0.01610203,-0.03507159288858788,10050,9.371875e-05,0.2,-0.007867872714996338,-0.09412837028503418,0.17487596968809763,-1.1149725079536439,,
15,,,,,,,,252750,,16554,,,,,,15.0,,,1.4402704,,,,,,,337,,,1.42011634,0.1519555545722445,0.01676635,-0.03246031279395231,10080,9.37e-05,0.2,-0.03604089841246605,0.047464072704315186,0.10915996581315994,-1.0994419932365418,,
15,,,,,,,,253500,,16602,,,,,,15.0,,,1.4317029,,,,,,,338,,,1.4141672899999997,0.12057777786006531,0.013089388,-0.03251364132482557,10110,9.368125e-05,0.2,-0.05302111804485321,0.052446067333221436,0.08319491321841875,-1.102155657609304,,
15,,,,,,,,254250,,16649,,,,,,15.0,,,1.4541345,,,,,,,339,,,1.5064684700000002,0.13115555432935555,0.01133682,-0.031294538900980516,10140,9.36625e-05,0.2,-0.05339040979743004,0.010091125965118408,0.07386198292175929,-1.0996145685513814,,
,,,,,,,,255000,,,,,,,,,,,1.5600252,,,,,,,,,,,0.1178222220391035,0.010292865,-0.021920882783850952,10170,9.364375000000001e-05,0.2,-0.06315939873456955,0.177994966506958,0.02164369784295559,-1.1171568234761555,15.0,1.6377008438110352
15,,,,,,,,255000,,16702,,,,,,15.0,,,,,,,,,,340,,,1.5587375500000002,,,,,,,,,,,,
15,,,,,,,,255750,,16749,,,,,,15.05,,,1.5172368,,,,,,,341,,,1.5072958999999997,0.1545333337659637,0.009626282,-0.026795684232086774,10200,9.362500000000001e-05,0.2,-0.05884392559528351,0.04866677522659302,0.03771883137524128,-1.0899896462758383,,
15,,,,,,,,256500,,16797,,,,,,15.05,,,1.4771094,,,,,,,342,,,1.3999261900000002,0.1688888890047868,0.011161981,-0.02996250034245757,10230,9.360625000000002e-05,0.2,-0.054717257618904114,0.06629824638366699,0.05798846272130807,-1.1115039348602296,,
15,,,,,,,,257250,,16845,,,,,,15.0,,,1.3107522,,,,,,,343,,,1.4161962600000002,0.11417777817696333,0.007879877,-0.029493362436391852,10260,9.35875e-05,0.2,0.018773153424263,0.029588699340820312,0.21840430547793707,-1.1169833501180013,,
15,,,,,,,,258000,,16893,,,,,,15.0,,,1.4831703,,,,,,,344,,,1.4847009200000003,0.10608888951440652,0.00878564,-0.02246246364739619,10290,9.356875000000001e-05,0.2,-0.03529377654194832,-0.006893634796142578,0.08723713805278142,-1.1197946866353352,,
15,,,,,,,,258750,,16940,,,,,,15.0,,,1.4138488,,,,,,,345,,,1.38995245,0.17066666732231775,0.012707255,-0.031553249985259026,10320,9.355e-05,0.2,-0.055047474801540375,-0.0034160614013671875,0.06751664380232493,-1.124805474281311,,
15,,,,,,,,259500,,16988,,,,,,15.0,,,1.3961679,,,,,,,346,,,1.394559,0.11964444456001123,0.009654082,-0.0274134532817122,10350,9.353125e-05,0.2,0.0072809308767318726,0.037077903747558594,0.20309091111024222,-1.1237133344014485,,
,,,,,,,,260000,,,,,,,,,,,1.519176,,,,,,,,,,,0.22857777426640194,0.022204839,-0.027971892556175604,10380,9.35125e-05,0.2,-0.029547668993473053,-0.051009178161621094,0.10965050359567007,-1.108116348584493,15.0,1.632038378715515
15,,,,,,,,260250,,17041,,,,,,15.05,,,,,,,,,,347,,,1.42036976,,,,,,,,,,,,
15,,,,,,,,261000,,17089,,,,,,15.05,,,1.3182347,,,,,,,348,,,1.3925158900000003,0.2081777771313985,0.0120812785,-0.034169857827863775,10410,9.349375e-05,0.2,-0.00580267608165741,-0.02736365795135498,0.1703913832704226,-1.1258346597353617,,
15,,,,,,,,261750,,17137,,,,,,15.0,,,1.3756549,,,,,,,349,,,1.4290348600000002,0.13173333403343956,0.01401893,-0.032374491473670254,10440,9.347500000000001e-05,0.2,-0.017403222620487213,-0.008838415145874023,0.15659505228201548,-1.1137020071347554,,
15,,,,,,,,262500,,17184,,,,,,15.0,,,1.3720393,,,,,,,350,,,1.3585941,0.1380888879299164,0.015169792,-0.02912761084285253,10470,9.345625000000001e-05,0.2,-0.030332475900650024,-0.04303550720214844,0.11506151556968688,-1.1392234921455384,,
15,,,,,,,,263250,,17232,,,,,,15.0,,,1.3125811,,,,,,,351,,,1.3022203699999997,0.1481333332757155,0.015352552,-0.03613803617519637,10500,9.343750000000001e-05,0.2,-0.04817059263586998,0.0075255632400512695,0.11044401874144873,-1.106013043721517,,
15,,,,,,,,264000,,17280,,,,,,15.0,,,1.3634834,,,,,,,352,,,1.32124966,0.13631111131981016,0.011288879,-0.03230356445854739,10530,9.341875e-05,0.2,-0.046599287539720535,-0.03835928440093994,0.09869285201032957,-1.111809007326762,,
15,,,,,,,,264750,,17327,,,,,,15.0,,,1.4022455,,,,,,,353,,,1.4227506100000002,0.15671111109356087,0.010245835,-0.03157469620421115,10560,9.340000000000001e-05,0.2,-0.005201615393161774,0.07142388820648193,0.1732465296983719,-1.0978033224741617,,
,,,,,,,,265000,,,,,,,,,,,,,,,,,,,,,,0.2098222227146228,0.013881374,-0.03129726919312444,10590,9.338125e-05,0.2,-0.06745889037847519,-0.06734800338745117,0.04366226146618525,-1.1098115682601928,15.0,1.6249166488647462
15,,,,,,,,265500,,17380,,,,,,15.05,,,1.4819103,,,,,,,354,,,1.4646377999999998,,,,,,,,,,,,
15,,,,,,,,266250,,17428,,,,,,15.05,,,1.4474164,,,,,,,355,,,1.41510804,0.15502222254872322,0.011082354,-0.031388282852868224,10620,9.33625e-05,0.2,-0.014682665467262268,-0.0693812370300293,0.16077184031407038,-1.133254317442576,,
15,,,,,,,,267000,,17476,,,,,,15.0,,,1.413638,,,,,,,356,,,1.4499046799999997,0.15200000070035458,0.014010034,-0.031154606704310413,10650,9.334375e-05,0.2,-0.01785578578710556,0.06867468357086182,0.14251751204331717,-1.1061346570650736,,
15,,,,,,,,267750,,17524,,,,,,15.0,,,1.4116907,,,,,,,357,,,1.44818804,0.1647999996319413,0.01679006,-0.029946018931518027,10680,9.3325e-05,0.2,-0.0349796898663044,-0.038748979568481445,0.10416909034053484,-1.1637723763783774,,
15,,,,,,,,268500,,17571,,,,,,15.0,,,1.4649631,,,,,,,358,,,1.4175334000000002,0.1448888895334676,0.010293394,-0.02705110815434407,10710,9.330625000000001e-05,0.2,-0.012759841978549957,0.03644740581512451,0.1461181566119194,-1.1595205426216126,,
15,,,,,,,,269250,,17619,,,,,,15.0,,,1.4435498,,,,,,,359,,,1.4692209500000002,0.14964444410676758,0.011331719,-0.02947016228406382,10740,9.328750000000001e-05,0.2,-0.027824994176626205,0.05052417516708374,0.11980808277924855,-1.1266076604525248,,
,,,,,,,,270000,,,,,,,,,,,1.4858959,,,,,,,,,,,0.13875555532673994,0.011529344,-0.02563359755810559,10770,9.326875000000001e-05,0.2,-0.06418316066265106,0.07424139976501465,0.039538471152385075,-1.1386925498644511,15.0,1.624161696434021
15,,,,,,,,270000,,17672,,,,,,15.0,,,,,,,,,,360,,,1.4529490900000002,,,,,,,,,,,,
15,,,,,,,,270750,,17720,,,,,,15.05,,,1.3064688,,,,,,,361,,,1.3720637499999997,0.13786666666467984,0.009518698,-0.027621780609939663,10800,9.325e-05,0.2,-0.0005631968379020691,0.0951494574546814,0.20312773883342744,-1.1299654603004456,,
15,,,,,,,,271500,,17767,,,,,,15.05,,,1.4272337,,,,,,,362,,,1.3983147,0.13884444433885315,0.012798289,-0.02991203386308623,10830,9.323125e-05,0.2,-0.015598908066749573,-0.2043989896774292,0.16922200322151185,-1.142133617401123,,
15,,,,,,,,272250,,17815,,,,,,15.0,,,1.4844304,,,,,,,363,,,1.4407572299999998,0.14231111109256744,0.009750066,-0.027577188888957948,10860,9.32125e-05,0.2,-0.02774042636156082,-0.06284463405609131,0.11943430577715237,-1.1183045903841655,,
15,,,,,,,,273000,,17863,,,,,,15.0,,,1.4059659,,,,,,,364,,,1.38874649,0.13293333382656178,0.010234926,-0.028575922611759348,10890,9.319375e-05,0.2,-0.058820776641368866,-0.060393333435058594,0.06584818388024966,-1.131111208597819,,
15,,,,,,,,273750,,17910,,,,,,15.0,,,1.3504438,,,,,,,365,,,1.38570317,0.12088888809084893,0.014245712,-0.032652990244194456,10920,9.3175e-05,0.2,0.006079845130443573,-0.0034170150756835938,0.2156456430753072,-1.1270925203959148,,
15,,,,,,,,274500,,17958,,,,,,15.0,,,1.4011133,,,,,,,366,,,1.458851,0.15080000000695387,0.011197328,-0.029092366107470458,10950,9.315625e-05,0.2,-0.01616279035806656,0.08356386423110962,0.14032334635655086,-1.1305708090464275,,
,,,,,,,,275000,,,,,,,,,,,1.4759903,,,,,,,,,,,0.17106666625477374,0.013623073,-0.029096436784706192,10980,9.313750000000001e-05,0.2,-0.03833598271012306,-0.06931209564208984,0.10077966526150703,-1.1435825943946838,15.0,1.6176806211471557
15,,,,,,,,275250,,18010,,,,,,15.05,,,,,,,,,,367,,,1.4247045400000002,,,,,,,,,,,,
15,,,,,,,,276000,,18058,,,,,,15.05,,,1.3503834,,,,,,,368,,,1.3981934700000003,0.17195555567741394,0.012171141,-0.0336475695674204,11010,9.311875000000001e-05,0.2,-0.030927184969186783,-0.05884814262390137,0.1299728535115719,-1.14963454802831,,
15,,,,,,,,276750,,18106,,,,,,15.0,,,1.4653366,,,,,,,369,,,1.4547743499999999,0.12893333382283648,0.011273338,-0.029229441853467777,11040,9.310000000000001e-05,0.2,-0.003329038619995117,-0.022121906280517578,0.1612973759571711,-1.1089317043622335,,
15,,,,,,,,277500,,18153,,,,,,15.0,,,1.4985079,,,,,,,370,,,1.4563007099999996,0.16466666807730992,0.010808561,-0.02950632334837898,11070,9.308125e-05,0.2,-0.05712763965129852,0.08641588687896729,0.054053393627206486,-1.145651598771413,,
15,,,,,,,,278250,,18201,,,,,,15.0,,,1.3739353,,,,,,,371,,,1.3827560700000001,0.16008888985185574,0.012661186,-0.03352061710707428,11100,9.30625e-05,0.2,-0.05488298833370209,-0.03762853145599365,0.07760684589544932,-1.129620619614919,,
15,,,,,,,,279000,,18249,,,,,,15.0,,,1.3584166,,,,,,,372,,,1.38192918,0.10471111085886757,0.009193025,-0.027876584595731568,11130,9.304375000000001e-05,0.2,-0.0004815235733985901,0.0032815933227539062,0.17555859635273616,-1.140472654501597,,
15,,,,,,,,279750,,18296,,,,,,15.0,,,1.5066878,,,,,,,373,,,1.4693724499999998,0.14959999894102413,0.011113508,-0.0290686905760318,11160,9.3025e-05,0.2,-0.008915618062019348,0.010650455951690674,0.1559137965242068,-1.1420740246772767,,
,,,,,,,,280000,,,,,,,,,,,,,,,,,,,,,,0.1573333342714856,0.01016758,-0.025462592424203952,11190,9.300625e-05,0.2,-0.03588085621595383,0.010934650897979736,0.08275750204920769,-1.1281810800234477,15.0,1.6307866811752318
15,,,,,,,,280500,,18349,,,,,,15.05,,,1.4128511,,,,,,,374,,,1.4838334,,,,,,,,,,,,
15,,,,,,,,281250,,18397,,,,,,15.05,,,1.4728978,,,,,,,375,,,1.39159844,0.15524444517989952,0.014060951,-0.028546898148498614,11220,9.29875e-05,0.2,-0.035398706793785095,0.005967080593109131,0.10375566656390826,-1.1263956546783447,,
15,,,,,,,,282000,,18444,,,,,,15.0,,,1.289355,,,,,,,376,,,1.3469043499999998,0.12271111079802116,0.012511323,-0.02959529368733573,11250,9.296875e-05,0.2,-0.03033076971769333,0.11249452829360962,0.12414912233750025,-1.1444571654001872,,
15,,,,,,,,282750,,18492,,,,,,15.0,,,1.39274,,,,,,,377,,,1.3624339,0.15324444323778152,0.01386137,-0.0332054463698839,11280,9.295000000000001e-05,0.2,-0.019330881536006927,-0.034882426261901855,0.16640403817097346,-1.1626470645268758,,
15,,,,,,,,283500,,18539,,,,,,15.0,,,1.3507419,,,,,,,378,,,1.3583180799999999,0.14088888907184202,0.009927493,-0.03137565685899719,11310,9.293125000000001e-05,0.2,-0.014204822480678558,0.034273743629455566,0.15756921966870627,-1.1331870635350545,,
15,,,,,,,,284250,,18587,,,,,,15.0,,,1.438178,,,,,,,379,,,1.39962716,0.13648888853689034,0.011841409,-0.03120751682137035,11340,9.29125e-05,0.2,-0.03177018091082573,0.040229856967926025,0.12787833313147226,-1.1445438861846924,,
,,,,,,,,285000,,,,,,,,,,,1.4550552,,,,,,,,,,,0.1436888883356005,0.012133485,-0.027260915721890853,11370,9.289375e-05,0.2,-0.05113375931978226,-0.06022953987121582,0.06867037850121657,-1.1327703674634297,15.0,1.635504913330078
15,,,,,,,,285000,,18639,,,,,,15.0,,,,,,,,,,380,,,1.5053183800000003,,,,,,,,,,,,
15,,,,,,,,285750,,18687,,,,,,15.05,,,1.5361221,,,,,,,381,,,1.55771232,0.15217777918248127,0.011391775,-0.025800846376668456,11400,9.287500000000001e-05,0.2,-0.06446376442909241,0.20636391639709473,0.029424037349720798,-1.155984636147817,,
