params/learning_starts,params/stats_window_size,params/gamma,params/target_update_interval,params/exploration_initial_eps,time/episodes,time/time_elapsed,rollout/ep_len_mean,params/verbose,time/fps,params/exploration_final_eps,params/gradient_steps,params/batch_size,params/train_freq,rollout/ep_rew_mean,time/total_timesteps,params/policy,params/buffer_size,params/tau,params/policy_kwargs,params/exploration_fraction,params/learning_rate,rollout/exploration_rate,params/max_grad_norm,train/loss,train/learning_rate,mean_reward,train/n_updates,eval/mean_reward,eval/mean_ep_length
,,,,,724,770,15.05,,14,,,,,-0.28709947,10870,,,,,,,0.7934700000000002,,0.009489272721111774,0.0003,,2467,,
,,,,,728,774,15.05,,14,,,,,-0.25658158000000003,10930,,,,,,,0.7923300000000001,,0.009729163721203804,0.0003,,2482,,
,,,,,732,778,15.05,,14,,,,,-0.2714485,10990,,,,,,,0.7911900000000001,,0.008385840803384781,0.0003,,2497,,
,,,,,736,783,15.05,,14,,,,,-0.31355001999999993,11050,,,,,,,0.7900499999999999,,0.012785042636096478,0.0003,-0.01792111,2512,,
,,,,,740,787,15.05,,14,,,,,-0.28606961000000003,11110,,,,,,,0.7889099999999998,,0.007022883277386427,0.0003,,2527,,
,,,,,744,792,15.05,,14,,,,,-0.28428220000000004,11170,,,,,,,0.7877699999999997,,0.0029573063366115093,0.0003,,2542,,
,,,,,748,796,15.05,,14,,,,,-0.28418119999999997,11230,,,,,,,0.7866299999999997,,0.006448893807828426,0.0003,,2557,,
,,,,,752,800,15.05,,14,,,,,-0.26952103999999993,11290,,,,,,,0.7854899999999996,,0.006955796852707863,0.0003,,2572,,
,,,,,756,804,15.05,,14,,,,,-0.25454929,11350,,,,,,,0.7843499999999995,,0.017742939293384552,0.0003,,2587,,
,,,,,760,809,15.05,,14,,,,,-0.23897639999999998,11410,,,,,,,0.7832100000000005,,0.007645155303180218,0.0003,,2602,,
,,,,,764,813,15.05,,14,,,,,-0.23708946999999994,11470,,,,,,,0.7820700000000004,,0.007206972688436508,0.0003,,2617,,
,,,,,768,817,15.0,,14,,,,,-0.22391527999999997,11530,,,,,,,0.7809300000000003,,0.00941446702927351,0.0003,,2632,,
,,,,,772,821,15.0,,14,,,,,-0.22229814000000003,11590,,,,,,,0.7797900000000002,,0.011700630187988281,0.0003,,2647,,
,,,,,776,825,15.0,,14,,,,,-0.23537630999999998,11650,,,,,,,0.7786500000000001,,0.011932973749935627,0.0003,,2662,,
,,,,,780,829,15.0,,14,,,,,-0.2363952,11710,,,,,,,0.77751,,0.005422509741038084,0.0003,,2677,,
,,,,,784,834,15.0,,14,,,,,-0.23546867,11770,,,,,,,0.77637,,0.011784696020185947,0.0003,,2692,,
,,,,,788,838,15.0,,14,,,,,-0.24873379,11830,,,,,,,0.7752299999999999,,0.007757010869681835,0.0003,,2707,,
,,,,,792,842,15.0,,14,,,,,-0.20424155,11890,,,,,,,0.7740899999999998,,0.009563748724758625,0.0003,,2722,,
,,,,,796,846,15.0,,14,,,,,-0.23310568,11950,,,,,,,0.7729499999999997,,0.012648261152207851,0.0003,,2737,,
,,,,,800,850,15.0,,14,,,,,-0.23151965999999993,12010,,,,,,,0.7718099999999997,,0.011915270239114761,0.0003,-0.007938329,2752,,
,,,,,804,854,15.0,,14,,,,,-0.21678162000000004,12070,,,,,,,0.7706699999999995,,0.010252082720398903,0.0003,,2767,,
,,,,,808,858,15.0,,14,,,,,-0.18617878000000002,12130,,,,,,,0.7695300000000005,,0.012048864737153053,0.0003,,2782,,
,,,,,812,863,15.0,,14,,,,,-0.15555558999999997,12190,,,,,,,0.7683900000000004,,0.003586028004065156,0.0003,,2797,,
,,,,,816,867,15.0,,14,,,,,-0.14274093000000002,12250,,,,,,,0.7672500000000003,,0.018423764035105705,0.0003,,2812,,
,,,,,820,871,15.0,,14,,,,,-0.13116299,12310,,,,,,,0.7661100000000003,,0.009322221390902996,0.0003,,2827,,
,,,,,824,875,15.0,,14,,,,,-0.14586569000000002,12370,,,,,,,0.7649700000000001,,0.008904569782316685,0.0003,,2842,,
,,,,,828,879,15.0,,14,,,,,-0.14689553,12430,,,,,,,0.7638300000000001,,0.009330262430012226,0.0003,,2857,,
,,,,,832,883,15.0,,14,,,,,-0.11660594000000002,12490,,,,,,,0.76269,,0.012109578587114811,0.0003,,2872,,
,,,,,836,887,15.0,,14,,,,,-0.08907778000000001,12550,,,,,,,0.76155,,0.013972480781376362,0.0003,,2887,,
,,,,,840,892,15.0,,14,,,,,-0.11705455999999997,12610,,,,,,,0.7604099999999998,,0.005808349698781967,0.0003,,2902,,
,,,,,844,896,15.0,,14,,,,,-0.11708307999999999,12670,,,,,,,0.7592699999999998,,0.011585787869989872,0.0003,,2917,,
,,,,,848,900,15.0,,14,,,,,-0.13359578999999996,12730,,,,,,,0.7581299999999996,,0.01755180023610592,0.0003,,2932,,
,,,,,852,904,15.0,,14,,,,,-0.10625475000000001,12790,,,,,,,0.7569899999999996,,0.011805414222180843,0.0003,,2947,,
,,,,,856,908,15.0,,14,,,,,-0.12061626,12850,,,,,,,0.7558499999999995,,0.0119786337018013,0.0003,,2962,,
,,,,,860,912,15.0,,14,,,,,-0.10603201000000001,12910,,,,,,,0.7547100000000004,,0.012978696264326572,0.0003,,2977,,
,,,,,864,916,15.0,,14,,,,,-0.10576517,12970,,,,,,,0.7535700000000004,,0.00907813385128975,0.0003,,2992,,
,,,,,868,920,15.0,,14,,,,,-0.13449923,13030,,,,,,,0.7524300000000003,,0.00899333693087101,0.0003,-0.007196204,3007,,
,,,,,872,925,15.0,,14,,,,,-0.16305537,13090,,,,,,,0.7512900000000002,,0.00860066432505846,0.0003,,3022,,
,,,,,876,929,15.0,,14,,,,,-0.17810629,13150,,,,,,,0.7501500000000001,,0.015641558915376663,0.0003,,3037,,
,,,,,880,933,15.0,,14,,,,,-0.19265662,13210,,,,,,,0.7490100000000001,,0.009110726416110992,0.0003,,3052,,
,,,,,884,937,15.0,,14,,,,,-0.16491781999999996,13270,,,,,,,0.74787,,0.012338495813310146,0.0003,,3067,,
,,,,,888,941,15.0,,14,,,,,-0.16524645,13330,,,,,,,0.7467299999999999,,0.009497304446995258,0.0003,,3082,,
,,,,,892,945,15.0,,14,,,,,-0.19561032,13390,,,,,,,0.7455899999999998,,0.00842470396310091,0.0003,,3097,,
,,,,,896,949,15.0,,14,,,,,-0.18113637999999999,13450,,,,,,,0.7444499999999996,,0.016991982236504555,0.0003,,3112,,
,,,,,900,953,15.0,,14,,,,,-0.20896726,13510,,,,,,,0.7433099999999997,,0.01316840574145317,0.0003,,3127,,
,,,,,904,958,15.0,,14,,,,,-0.19535941,13570,,,,,,,0.7421699999999996,,0.0015543513000011444,0.0003,,3142,,
,,,,,908,962,15.0,,14,,,,,-0.21108546999999997,13630,,,,,,,0.7410300000000005,,0.00880001112818718,0.0003,,3157,,
,,,,,912,966,15.0,,14,,,,,-0.21209865,13690,,,,,,,0.7398900000000004,,0.020085670053958893,0.0003,,3172,,
,,,,,916,970,15.0,,14,,,,,-0.21010677,13750,,,,,,,0.7387500000000004,,0.014749717898666859,0.0003,,3187,,
,,,,,920,974,15.0,,14,,,,,-0.22220824000000003,13810,,,,,,,0.7376100000000003,,0.012274018488824368,0.0003,,3202,,
,,,,,924,978,15.0,,14,,,,,-0.17772094999999996,13870,,,,,,,0.7364700000000002,,0.013138565234839916,0.0003,,3217,,
,,,,,928,982,15.0,,14,,,,,-0.17728002,13930,,,,,,,0.73533,,0.020527996122837067,0.0003,,3232,,
,,,,,932,986,15.0,,14,,,,,-0.19315445,13990,,,,,,,0.7341899999999999,,0.008278502151370049,0.0003,,3247,,
,,,,,936,990,15.0,,14,,,,,-0.19272602000000003,14050,,,,,,,0.73305,,0.015220245346426964,0.0003,-0.015863981,3262,,
,,,,,940,995,15.0,,14,,,,,-0.19238819000000004,14110,,,,,,,0.7319099999999998,,0.008907572366297245,0.0003,,3277,,
,,,,,944,999,15.0,,14,,,,,-0.19465925000000003,14170,,,,,,,0.7307699999999997,,0.004423975478857756,0.0003,,3292,,
,,,,,948,1003,15.0,,14,,,,,-0.22222314,14230,,,,,,,0.7296299999999997,,0.006885509006679058,0.0003,,3307,,
,,,,,952,1007,15.0,,14,,,,,-0.23545859000000002,14290,,,,,,,0.7284899999999995,,0.010922616347670555,0.0003,,3322,,
,,,,,956,1011,15.0,,14,,,,,-0.23532966,14350,,,,,,,0.7273500000000006,,0.012542085722088814,0.0003,,3337,,
,,,,,960,1015,15.0,,14,,,,,-0.24907224,14410,,,,,,,0.7262100000000005,,0.013239909894764423,0.0003,,3352,,
,,,,,964,1020,15.0,,14,,,,,-0.2628205699999999,14470,,,,,,,0.7250700000000003,,0.0057451967149972916,0.0003,,3367,,
,,,,,968,1024,15.0,,14,,,,,-0.27778183,14530,,,,,,,0.7239300000000002,,0.019948968663811684,0.0003,,3382,,
,,,,,972,1028,15.0,,14,,,,,-0.25053173,14590,,,,,,,0.7227900000000003,,0.009360560216009617,0.0003,,3397,,
,,,,,976,1032,15.0,,14,,,,,-0.23610614,14650,,,,,,,0.7216500000000001,,0.0060556442476809025,0.0003,,3412,,
,,,,,980,1036,15.0,,14,,,,,-0.20655657999999996,14710,,,,,,,0.72051,,0.014900904148817062,0.0003,,3427,,
,,,,,984,1040,15.0,,14,,,,,-0.23527186999999994,14770,,,,,,,0.71937,,0.009105454199016094,0.0003,,3442,,
,,,,,988,1045,15.0,,14,,,,,-0.22157085999999995,14830,,,,,,,0.7182299999999998,,0.01369733177125454,0.0003,,3457,,
,,,,,992,1049,15.0,,14,,,,,-0.24922234,14890,,,,,,,0.7170899999999998,,0.00272880750708282,0.0003,,3472,,
,,,,,996,1053,15.0,,14,,,,,-0.2639473,14950,,,,,,,0.7159499999999996,,0.012693816795945168,0.0003,,3487,,
,,,,,,,,,,,,,,,15000,,,,,,,0.7150190000000003,,0.01570018194615841,0.0003,,3499,-0.7480370443314314,15.0
,,,,,1000,1062,15.05,,14,,,,,-0.26262546,15015,,,,,,,0.714715,,0.01665330119431019,0.0003,-0.024265716,3503,,
,,,,,1004,1067,15.05,,14,,,,,-0.30555416999999996,15075,,,,,,,0.713575,,0.017505507916212082,0.0003,,3518,,
,,,,,1008,1071,15.05,,14,,,,,-0.2910141299999999,15135,,,,,,,0.7124349999999998,,0.008545249700546265,0.0003,,3533,,
,,,,,1012,1075,15.05,,14,,,,,-0.3058016599999999,15195,,,,,,,0.7112949999999998,,0.01170243788510561,0.0003,,3548,,
,,,,,1016,1079,15.05,,14,,,,,-0.29122381999999997,15255,,,,,,,0.7101549999999996,,0.02104935050010681,0.0003,,3563,,
,,,,,1020,1083,15.05,,14,,,,,-0.29269564,15315,,,,,,,0.7090149999999996,,0.011497029103338718,0.0003,,3578,,
,,,,,1024,1087,15.05,,14,,,,,-0.29234095,15375,,,,,,,0.7078749999999996,,0.009347721002995968,0.0003,,3593,,
,,,,,1028,1091,15.05,,14,,,,,-0.29190953000000003,15435,,,,,,,0.7067350000000006,,0.011349296197295189,0.0003,,3608,,
,,,,,1032,1095,15.05,,14,,,,,-0.27661807,15495,,,,,,,0.7055950000000004,,0.015082251280546188,0.0003,,3623,,
,,,,,1036,1100,15.05,,14,,,,,-0.30302833,15555,,,,,,,0.7044550000000003,,0.006965130101889372,0.0003,,3638,,
,,,,,1040,1104,15.05,,14,,,,,-0.30528244,15615,,,,,,,0.7033150000000002,,0.014072762802243233,0.0003,,3653,,
,,,,,1044,1108,15.05,,14,,,,,-0.3036363,15675,,,,,,,0.7021750000000001,,0.0037741423584520817,0.0003,,3668,,
,,,,,1048,1112,15.05,,14,,,,,-0.28887151000000005,15735,,,,,,,0.7010350000000001,,0.01482089888304472,0.0003,,3683,,
,,,,,1052,1116,15.05,,14,,,,,-0.28713200000000005,15795,,,,,,,0.6998949999999999,,0.01050660852342844,0.0003,,3698,,
,,,,,1056,1120,15.05,,14,,,,,-0.25903538,15855,,,,,,,0.6987549999999999,,0.009285764768719673,0.0003,,3713,,
,,,,,1060,1124,15.05,,14,,,,,-0.25917155999999997,15915,,,,,,,0.6976149999999999,,0.004251051228493452,0.0003,,3728,,
,,,,,1064,1128,15.05,,14,,,,,-0.24536385,15975,,,,,,,0.6964749999999997,,0.010660896077752113,0.0003,,3743,,
,,,,,1068,1133,15.05,,14,,,,,-0.23106151,16035,,,,,,,0.6953349999999996,,0.014983517117798328,0.0003,-0.011216681,3758,,
,,,,,1072,1137,15.05,,14,,,,,-0.24443551999999996,16095,,,,,,,0.6941949999999995,,0.00691949063912034,0.0003,,3773,,
,,,,,1076,1141,15.05,,14,,,,,-0.24376741,16155,,,,,,,0.6930550000000005,,0.010990947484970093,0.0003,,3788,,
,,,,,1080,1145,15.05,,14,,,,,-0.27290601000000003,16215,,,,,,,0.6919150000000004,,0.008795201778411865,0.0003,,3803,,
,,,,,1084,1149,15.05,,14,,,,,-0.27129887,16275,,,,,,,0.6907750000000004,,0.013216066174209118,0.0003,,3818,,
,,,,,1088,1153,15.05,,14,,,,,-0.27140337999999997,16335,,,,,,,0.6896350000000002,,0.00991140864789486,0.0003,,3833,,
,,,,,1092,1157,15.05,,14,,,,,-0.24152970999999993,16395,,,,,,,0.6884950000000002,,0.008561922237277031,0.0003,,3848,,
,,,,,1096,1161,15.05,,14,,,,,-0.21195983,16455,,,,,,,0.6873550000000002,,0.009928637184202671,0.0003,,3863,,
,,,,,1100,1166,15.0,,14,,,,,-0.18713475000000002,16515,,,,,,,0.686215,,0.012285486795008183,0.0003,,3878,,
,,,,,1104,1170,15.0,,14,,,,,-0.15736603000000002,16575,,,,,,,0.6850749999999999,,0.018629027530550957,0.0003,,3893,,
,,,,,1108,1174,15.0,,14,,,,,-0.15779098,16635,,,,,,,0.6839349999999998,,0.011210138909518719,0.0003,,3908,,
,,,,,1112,1178,15.0,,14,,,,,-0.14373285,16695,,,,,,,0.6827949999999998,,0.015506094321608543,0.0003,,3923,,
,,,,,1116,1182,15.0,,14,,,,,-0.15843086,16755,,,,,,,0.6816549999999997,,0.014857933856546879,0.0003,,3938,,
,,,,,1120,1186,15.0,,14,,,,,-0.17324182000000005,16815,,,,,,,0.6805149999999995,,0.007288631983101368,0.0003,,3953,,
,,,,,1124,1190,15.0,,14,,,,,-0.18660742000000005,16875,,,,,,,0.6793750000000005,,0.00791016686707735,0.0003,,3968,,
,,,,,1128,1194,15.0,,14,,,,,-0.20128038999999998,16935,,,,,,,0.6782350000000005,,0.006301275920122862,0.0003,,3983,,
,,,,,1132,1198,15.0,,14,,,,,-0.21706659999999997,16995,,,,,,,0.6770950000000004,,0.011020015925168991,0.0003,,3998,,
,,,,,1136,1203,15.0,,14,,,,,-0.19115365,17055,,,,,,,0.6759550000000003,,0.00643991120159626,0.0003,-0.013918903,4013,,
,,,,,1140,1207,15.0,,14,,,,,-0.20511177,17115,,,,,,,0.6748150000000002,,0.018177233636379242,0.0003,,4028,,
,,,,,1144,1211,15.0,,14,,,,,-0.21786499000000006,17175,,,,,,,0.6736750000000001,,0.01203499361872673,0.0003,,4043,,
,,,,,1148,1215,15.0,,14,,,,,-0.19019836999999998,17235,,,,,,,0.6725350000000001,,0.004163442179560661,0.0003,,4058,,
,,,,,1152,1219,15.0,,14,,,,,-0.19090787999999997,17295,,,,,,,0.671395,,0.006305774673819542,0.0003,,4073,,
,,,,,1156,1223,15.0,,14,,,,,-0.2040868,17355,,,,,,,0.6702549999999998,,0.011208987794816494,0.0003,,4088,,
,,,,,1160,1227,15.0,,14,,,,,-0.21981393000000005,17415,,,,,,,0.6691149999999997,,0.011466283351182938,0.0003,,4103,,
,,,,,1164,1232,15.0,,14,,,,,-0.23480952000000005,17475,,,,,,,0.6679749999999998,,0.010238006711006165,0.0003,,4118,,
,,,,,1168,1236,15.0,,14,,,,,-0.23438843,17535,,,,,,,0.6668349999999996,,0.012365439906716347,0.0003,,4133,,
,,,,,1172,1240,15.0,,14,,,,,-0.20547951,17595,,,,,,,0.6656949999999995,,0.007066004443913698,0.0003,,4148,,
,,,,,1176,1244,15.0,,14,,,,,-0.19166746,17655,,,,,,,0.6645550000000005,,0.010832130908966064,0.0003,,4163,,
,,,,,1180,1248,15.0,,14,,,,,-0.1780788,17715,,,,,,,0.6634150000000004,,0.01095759030431509,0.0003,,4178,,
,,,,,1184,1252,15.0,,14,,,,,-0.14865377000000002,17775,,,,,,,0.6622750000000004,,0.012332014739513397,0.0003,,4193,,
,,,,,1188,1256,15.0,,14,,,,,-0.16302841999999998,17835,,,,,,,0.6611350000000003,,0.014919829554855824,0.0003,,4208,,
,,,,,1192,1260,15.0,,14,,,,,-0.14906866,17895,,,,,,,0.6599950000000001,,0.009289016015827656,0.0003,,4223,,
,,,,,1196,1265,15.0,,14,,,,,-0.17769077,17955,,,,,,,0.658855,,0.00809752382338047,0.0003,,4238,,
,,,,,1200,1269,15.0,,14,,,,,-0.19171262000000003,18015,,,,,,,0.657715,,0.013144615106284618,0.0003,-0.012736162,4253,,
,,,,,1204,1273,15.0,,14,,,,,-0.19222021,18075,,,,,,,0.6565749999999999,,0.013727148063480854,0.0003,,4268,,
,,,,,1208,1277,15.0,,14,,,,,-0.17904505,18135,,,,,,,0.6554349999999998,,0.011618243530392647,0.0003,,4283,,
,,,,,1212,1281,15.0,,14,,,,,-0.17912361999999998,18195,,,,,,,0.6542949999999996,,0.019682835787534714,0.0003,,4298,,
,,,,,1216,1285,15.0,,14,,,,,-0.17935188,18255,,,,,,,0.6531549999999996,,0.017244067043066025,0.0003,,4313,,
,,,,,1220,1289,15.0,,14,,,,,-0.14954812000000003,18315,,,,,,,0.6520149999999996,,0.009503759443759918,0.0003,,4328,,
,,,,,1224,1293,15.0,,14,,,,,-0.16528717,18375,,,,,,,0.6508750000000005,,0.009061871096491814,0.0003,,4343,,
,,,,,1228,1298,15.0,,14,,,,,-0.13633199000000001,18435,,,,,,,0.6497350000000004,,0.016133833676576614,0.0003,,4358,,
,,,,,1232,1302,15.0,,14,,,,,-0.13632186,18495,,,,,,,0.6485950000000003,,0.015475742518901825,0.0003,,4373,,
,,,,,1236,1306,15.0,,14,,,,,-0.14977418,18555,,,,,,,0.6474550000000003,,0.015139873139560223,0.0003,,4388,,
,,,,,1240,1310,15.0,,14,,,,,-0.10603952,18615,,,,,,,0.6463150000000002,,0.010868150740861893,0.0003,,4403,,
,,,,,1244,1314,15.0,,14,,,,,-0.10649679000000001,18675,,,,,,,0.645175,,0.008160309866070747,0.0003,,4418,,
,,,,,1248,1318,15.0,,14,,,,,-0.14822819000000004,18735,,,,,,,0.6440349999999999,,0.013691440224647522,0.0003,,4433,,
,,,,,1252,1322,15.0,,14,,,,,-0.13507359000000002,18795,,,,,,,0.6428949999999999,,0.010079878382384777,0.0003,,4448,,
,,,,,1256,1327,15.0,,14,,,,,-0.13595087,18855,,,,,,,0.6417549999999999,,0.01018291711807251,0.0003,,4463,,
,,,,,1260,1331,15.0,,14,,,,,-0.12159621,18915,,,,,,,0.6406149999999997,,0.005473659839481115,0.0003,,4478,,
,,,,,1264,1335,15.0,,14,,,,,-0.07882833,18975,,,,,,,0.6394749999999997,,0.009848859161138535,0.0003,,4493,,
,,,,,1268,1339,15.0,,14,,,,,-0.06358116999999999,19035,,,,,,,0.6383349999999995,,0.011174486018717289,0.0003,-0.00312901,4508,,
,,,,,1272,1343,15.0,,14,,,,,-0.09235919999999999,19095,,,,,,,0.6371950000000006,,0.006082438863813877,0.0003,,4523,,
,,,,,1276,1347,15.0,,14,,,,,-0.09184616,19155,,,,,,,0.6360550000000005,,0.01328818965703249,0.0003,,4538,,
,,,,,1280,1351,15.0,,14,,,,,-0.09181502000000002,19215,,,,,,,0.6349150000000003,,0.011232960037887096,0.0003,,4553,,
,,,,,1284,1356,15.0,,14,,,,,-0.09146169,19275,,,,,,,0.6337750000000002,,0.00915200263261795,0.0003,,4568,,
,,,,,1288,1360,15.0,,14,,,,,-0.10453655999999999,19335,,,,,,,0.6326350000000002,,0.009876636788249016,0.0003,,4583,,
,,,,,1292,1364,15.0,,14,,,,,-0.14765571000000002,19395,,,,,,,0.6314950000000001,,0.007966999895870686,0.0003,,4598,,
,,,,,1296,1368,15.0,,14,,,,,-0.14813708999999997,19455,,,,,,,0.630355,,0.009786396287381649,0.0003,,4613,,
,,,,,1300,1372,15.0,,14,,,,,-0.13336966999999997,19515,,,,,,,0.629215,,0.01307872124016285,0.0003,,4628,,
,,,,,1304,1376,15.0,,14,,,,,-0.14790186999999996,19575,,,,,,,0.6280749999999998,,0.01390842068940401,0.0003,,4643,,
,,,,,1308,1380,15.0,,14,,,,,-0.16230339000000002,19635,,,,,,,0.6269349999999998,,0.01423685997724533,0.0003,,4658,,
,,,,,1312,1385,15.0,,14,,,,,-0.17567061999999997,19695,,,,,,,0.6257949999999997,,0.01201743446290493,0.0003,,4673,,
,,,,,1316,1389,15.0,,14,,,,,-0.14696495999999995,19755,,,,,,,0.6246549999999996,,0.017230983823537827,0.0003,,4688,,
,,,,,1320,1393,15.0,,14,,,,,-0.14742175999999999,19815,,,,,,,0.6235149999999996,,0.01626870408654213,0.0003,,4703,,
,,,,,1324,1397,15.0,,14,,,,,-0.13262709,19875,,,,,,,0.6223750000000005,,0.013259124010801315,0.0003,,4718,,
,,,,,1328,1401,15.0,,14,,,,,-0.16184245000000005,19935,,,,,,,0.6212350000000004,,0.0046055070124566555,0.0003,,4733,,
,,,,,1332,1405,15.0,,14,,,,,-0.14563180999999997,19995,,,,,,,0.6200950000000003,,0.007900829426944256,0.0003,,4748,,
,,,,,,,,,,,,,,,20000,,,,,,,0.6200190000000002,,0.008302378468215466,0.0003,,4749,-0.40350175760686396,15.0
,,,,,1336,1415,15.05,,14,,,,,-0.15630679,20060,,,,,,,0.6188599999999995,,0.011289992369711399,0.0003,-0.012319697,4764,,
,,,,,1340,1419,15.05,,14,,,,,-0.17066192999999996,20120,,,,,,,0.6177199999999996,,0.010458087548613548,0.0003,,4779,,
,,,,,1344,1424,15.05,,14,,,,,-0.14286809,20180,,,,,,,0.6165800000000006,,0.013364208862185478,0.0003,,4794,,
,,,,,1348,1428,15.05,,14,,,,,-0.12950798,20240,,,,,,,0.6154400000000004,,0.013531982898712158,0.0003,,4809,,
,,,,,1352,1432,15.05,,14,,,,,-0.15746178000000005,20300,,,,,,,0.6143000000000003,,0.014627261087298393,0.0003,,4824,,
,,,,,1356,1437,15.05,,14,,,,,-0.15665126999999998,20360,,,,,,,0.6131600000000003,,0.00690268212929368,0.0003,,4839,,
,,,,,1360,1441,15.05,,14,,,,,-0.1258857,20420,,,,,,,0.6120200000000002,,0.010305303148925304,0.0003,,4854,,
,,,,,1364,1445,15.05,,14,,,,,-0.14066789,20480,,,,,,,0.6108800000000001,,0.008401649072766304,0.0003,,4869,,
,,,,,1368,1449,15.05,,14,,,,,-0.12742170000000003,20540,,,,,,,0.60974,,0.010617082007229328,0.0003,,4884,,
,,,,,1372,1453,15.05,,14,,,,,-0.11227540000000001,20600,,,,,,,0.6085999999999998,,0.009931770153343678,0.0003,,4899,,
,,,,,1376,1457,15.05,,14,,,,,-0.09811618,20660,,,,,,,0.6074599999999999,,0.007914496585726738,0.0003,,4914,,
,,,,,1380,1460,15.05,,14,,,,,-0.08281039,20720,,,,,,,0.6063199999999997,,0.008524253964424133,0.0003,,4929,,
,,,,,1384,1464,15.05,,14,,,,,-0.11396213999999999,20780,,,,,,,0.6051799999999996,,0.00698348693549633,0.0003,,4944,,
,,,,,1388,1468,15.05,,14,,,,,-0.10071873,20840,,,,,,,0.6040399999999995,,0.0083064716309309,0.0003,,4959,,
,,,,,1392,1472,15.05,,14,,,,,-0.058460260000000014,20900,,,,,,,0.6029000000000005,,0.01750865951180458,0.0003,,4974,,
,,,,,1396,1476,15.05,,14,,,,,-0.029972629999999997,20960,,,,,,,0.6017600000000005,,0.008051520213484764,0.0003,,4989,,
,,,,,1400,1480,15.05,,14,,,,,-0.05763489,21020,,,,,,,0.6006200000000004,,0.012794886715710163,0.0003,-0.002733535,5004,,
,,,,,1404,1484,15.05,,14,,,,,-0.028404040000000005,21080,,,,,,,0.5994800000000002,,0.009598526172339916,0.0003,,5019,,
,,,,,1408,1488,15.05,,14,,,,,-0.02857772999999999,21140,,,,,,,0.5983400000000001,,0.006412648130208254,0.0003,,5034,,
,,,,,1412,1491,15.05,,14,,,,,-0.0007994599999999974,21200,,,,,,,0.5972000000000002,,0.010576585307717323,0.0003,,5049,,
,,,,,1416,1495,15.05,,14,,,,,-0.00042358000000000673,21260,,,,,,,0.59606,,0.01309884712100029,0.0003,,5064,,
,,,,,1420,1499,15.05,,14,,,,,0.014443949999999999,21320,,,,,,,0.5949199999999999,,0.01220424473285675,0.0003,,5079,,
,,,,,1424,1503,15.05,,14,,,,,0.029157720000000012,21380,,,,,,,0.5937799999999998,,0.007657990790903568,0.0003,,5094,,
,,,,,1428,1507,15.05,,14,,,,,0.058266520000000016,21440,,,,,,,0.5926399999999997,,0.015037328004837036,0.0003,,5109,,
,,,,,1432,1511,15.05,,14,,,,,0.04324892,21500,,,,,,,0.5914999999999997,,0.008722759783267975,0.0003,,5124,,
,,,,,1436,1515,15.0,,14,,,,,0.06780082,21560,,,,,,,0.5903599999999996,,0.009723358787596226,0.0003,,5139,,
,,,,,1440,1519,15.0,,14,,,,,0.03779745,21620,,,,,,,0.5892200000000005,,0.01428123377263546,0.0003,,5154,,
,,,,,1444,1523,15.0,,14,,,,,0.02312115,21680,,,,,,,0.5880800000000004,,0.014990993775427341,0.0003,,5169,,
,,,,,1448,1526,15.0,,14,,,,,0.038397560000000004,21740,,,,,,,0.5869400000000005,,0.00812680646777153,0.0003,,5184,,
,,,,,1452,1530,15.0,,14,,,,,0.051195140000000035,21800,,,,,,,0.5858000000000003,,0.011658974923193455,0.0003,,5199,,
,,,,,1456,1534,15.0,,14,,,,,0.07937895000000003,21860,,,,,,,0.5846600000000002,,0.00813577976077795,0.0003,,5214,,
,,,,,1460,1538,15.0,,14,,,,,0.04938187999999998,21920,,,,,,,0.58352,,0.005951533559709787,0.0003,,5229,,
,,,,,1464,1542,15.0,,14,,,,,0.05035733999999998,21980,,,,,,,0.58238,,0.006900908891111612,0.0003,,5244,,
,,,,,1468,1546,15.0,,14,,,,,0.0502793,22040,,,,,,,0.58124,,0.011670527048408985,0.0003,0.0044588805,5259,,
,,,,,1472,1550,15.0,,14,,,,,0.07832588000000001,22100,,,,,,,0.5800999999999998,,0.013711415231227875,0.0003,,5274,,
,,,,,1476,1554,15.0,,14,,,,,0.06402304,22160,,,,,,,0.5789599999999998,,0.007691847160458565,0.0003,,5289,,
,,,,,1480,1558,15.0,,14,,,,,0.07820358000000001,22220,,,,,,,0.5778199999999997,,0.011121935211122036,0.0003,,5304,,
,,,,,1484,1561,15.0,,14,,,,,0.10819229999999999,22280,,,,,,,0.5766799999999996,,0.01350837480276823,0.0003,,5319,,
,,,,,1488,1565,15.0,,14,,,,,0.13726877999999998,22340,,,,,,,0.5755399999999995,,0.011308342218399048,0.0003,,5334,,
,,,,,1492,1569,15.0,,14,,,,,0.15270923999999997,22400,,,,,,,0.5744000000000005,,0.011542007327079773,0.0003,,5349,,
,,,,,1496,1573,15.0,,14,,,,,0.15268562000000002,22460,,,,,,,0.5732600000000003,,0.0067540439777076244,0.0003,,5364,,
,,,,,1500,1577,15.0,,14,,,,,0.19567319000000005,22520,,,,,,,0.5721200000000003,,0.007196811493486166,0.0003,,5379,,
,,,,,1504,1581,15.0,,14,,,,,0.21009832999999994,22580,,,,,,,0.5709800000000003,,0.006640867330133915,0.0003,,5394,,
,,,,,1508,1585,15.0,,14,,,,,0.21189867999999998,22640,,,,,,,0.5698400000000001,,0.003279878757894039,0.0003,,5409,,
