rush_att,rush_yd,rush_td,rec_tgt,rec_rcpt,rec_yd,rec_td,fumbles_lost,fpts,source,source_url,gp,rush_yd_per_rsh,rec_yd_per_game,rec_yd_per_rcpt,fp_per_game,fpts_halfppr_adjust,pass_yd,pass_td,pass_int,rec_yds,fpts_ci,rank_overall,rank_pos,src_player_name,sleeper_id,full_name,team,position
188.4941591,790.7757086,4.738809349,62.95537669,46.04678206,335.5083138,0.997391923,,168.796059266,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Rhamondre Stevenson,7611,Rhamondre Stevenson,NE,RB
176.8511957,814.9260533,5.757302085,39.66110625,33.18393161,223.7471934,1.107486436,,161.38638068500003,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,James Conner,4137,James Conner,ARI,RB
218.7764055,889.9336273,5.846371309,35.90593776,28.01473771,168.7176719,1.251856628,,161.485190189,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Najee Harris,7528,Najee Harris,PIT,RB
181.3248397,795.2560619,9.359567166,28.12560155,21.72809658,162.3677525,0.708015249,,166.51743565799998,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,David Montgomery,5892,David Montgomery,DET,RB
201.073762,865.0290702,5.154804401,45.67139103,35.43238608,246.4936912,0.770627003,,163.22661481200004,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Zamir White,8139,Zamir White,LV,RB
157.9216468,740.8648894,4.411087913,59.44704727,43.0747831,342.404491,1.850626113,,166.280111802,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Aaron Jones,4199,Aaron Jones,MIN,RB
200.0160547,840.6238449,4.574696663,44.3441424,34.84557707,273.3084392,1.095763513,,160.658992459,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Brian Robinson Jr.,8154,Brian Robinson,WAS,RB
168.9017724,726.8487356,4.99276389,48.3067743,38.09609284,245.3070872,1.012277154,,151.45008804,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Tony Pollard,5967,Tony Pollard,TEN,RB
168.9043653,669.1395589,4.042090572,63.20013791,48.67717817,298.5207812,1.292070754,,152.289117833,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Javonte Williams,7588,Javonte Williams,DEN,RB
184.453033,786.844712,4.54314789,46.43502573,35.40437859,225.8503119,0.594292539,,148.573307967,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Devin Singletary,6130,Devin Singletary,NYG,RB
154.0964908,721.5493297,7.951930756,34.53486727,26.13325646,187.1387994,1.157663337,,157.659742942,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Raheem Mostert,2749,Raheem Mostert,MIA,RB
124.4078971,597.9830806,3.104907925,66.72633898,54.2321096,370.2380339,1.386594833,,149.206047312,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jaylen Warren,8228,Jaylen Warren,PIT,RB
120.5954215,528.199459,3.194418653,66.28861841,49.83192823,402.3041447,1.794487684,,148.811352431,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Tyjae Spears,9508,Tyjae Spears,TEN,RB
191.0895685,751.3951752,6.340572357,43.01038683,32.11257147,216.6974479,1.091394557,,156.567316817,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Ezekiel Elliott,3164,Ezekiel Elliott,DAL,RB
116.307694,464.469775,3.535332777,67.48957149,49.25666969,434.2230172,2.007228393,,146.321942193,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Austin Ekeler,4663,Austin Ekeler,WAS,RB
149.4513007,646.8157015,5.588670206,39.48844045,30.33810716,206.464438,1.050770626,,140.11822047200002,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Zack Moss,6845,Zack Moss,CIN,RB
134.9625478,577.0879665,4.656534342,51.58604144,41.42723237,307.7045995,1.515213135,,145.585559173,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Chase Brown,9224,Chase Brown,CIN,RB
179.3193402,759.358845,5.819959709,21.71028989,16.98870455,134.2388636,0.50685588,,134.603937687,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Gus Edwards,5248,Gus Edwards,LAC,RB
148.4598698,743.4979948,3.92530836,38.91460638,30.45548727,212.1178441,1.105182801,,140.20048815100003,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,J.K. Dobbins,6806,J.K. Dobbins,LAC,RB
143.2994298,656.0675572,4.772455003,30.16675659,23.59365329,173.92244,0.82956054,,127.724833959,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jonathon Brooks,11583,Jonathon Brooks,CAR,RB
150.4869378,726.5508266,4.79982525,21.41990437,16.54223506,136.5937085,0.487308338,,125.787745482,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Nick Chubb,4988,Nick Chubb,CLE,RB
137.534729,558.5293558,4.478143161,36.58674394,29.85289138,197.5637142,0.652629888,,120.755664662,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Chuba Hubbard,7594,Chuba Hubbard,CAR,RB
142.4755886,590.1860936,3.569091558,37.80641944,28.33505165,201.5280282,0.944116623,,119.909501683,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jerome Ford,8143,Jerome Ford,CLE,RB
153.6091066,671.2970522,4.101327518,29.0814611,22.16007626,156.5732897,0.653303604,,123.011572356,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Ty Chandler,8230,Ty Chandler,MIN,RB
138.1819737,567.6565731,4.899751734,34.02907786,27.98294663,212.1614549,0.990813409,,127.28473825499998,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Tyler Allgeier,8132,Tyler Allgeier,ATL,RB
117.0120179,507.4839946,3.333823502,45.06556659,35.74925322,246.8087793,0.979438969,,119.00823553400002,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Zach Charbonnet,9753,Zach Charbonnet,SEA,RB
122.609437,539.5261062,3.171766212,27.85145106,21.57103582,152.6375967,0.71232777,,102.78375134199996,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Trey Benson,11589,Trey Benson,ARI,RB
119.5509852,511.669916,3.820214405,23.02501724,17.68097326,129.6354491,0.672411523,,100.156947472,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Blake Corum,11586,Blake Corum,LAR,RB
70.52898219,306.3501049,1.607114363,39.23255551,30.75133513,242.7850643,1.367312016,,87.79900462500001,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Kendre Miller,9757,Kendre Miller,NO,RB
123.7727765,522.4996977,2.650909756,51.29008748,39.41962797,282.9739402,1.129837015,,121.74893708300002,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Antonio Gibson,6945,Antonio Gibson,NE,RB
72.42894001,317.7070469,1.862170067,27.79129986,21.41616096,151.6388554,0.9304517,,73.996771288,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,MarShawn Lloyd,11581,MarShawn Lloyd,GB,RB
96.68683838,435.2218103,2.396579358,45.47544042,35.34424793,241.6260472,1.061851442,,106.527285205,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jaleel McLaughlin,11439,Jaleel McLaughlin,DEN,RB
93.32959546,396.9334925,2.572004101,23.6300734,16.09773115,119.3512958,0.254317946,,75.90175451700003,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Miles Sanders,6151,Miles Sanders,CAR,RB
125.1551346,569.4070098,2.779917026,22.1889418,16.17576619,115.5275881,0.664646165,,96.710768769,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Khalil Herbert,7608,Khalil Herbert,CHI,RB
82.38372883,351.5015309,2.47559246,17.03866668,12.94768117,94.19809549,0.543158583,,68.70979844600001,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Ray Davis,11575,Ray Davis,BUF,RB
51.40146315,226.3648453,1.500259457,16.43853868,12.49920221,89.72258796,0.493312838,,49.516542925,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jaylen Wright,11643,Jaylen Wright,MIA,RB
121.251215,495.1182878,3.122097568,17.00353971,12.78856828,86.26176363,0.501968589,,85.499219471,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Alexander Mattison,5987,Alexander Mattison,LV,RB
84.24714779,346.1761639,3.267839321,14.80039459,11.69749863,79.41341825,0.463777926,,70.66397598000002,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Elijah Mitchell,7561,Elijah Mitchell,SF,RB
87.2325422,374.932742,2.480926691,32.42404152,23.95751015,206.4747512,2.014064408,,96.670716999,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Clyde Edwards-Helaire,6820,Clyde Edwards-Helaire,KC,RB
78.40099959,339.1610208,2.682446576,16.5667551,13.08781276,93.38572991,0.564001323,,68.93747806500001,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Braelon Allen,11576,Braelon Allen,NYJ,RB
103.9895062,442.8607058,3.04464121,30.45898358,23.15912327,177.4264498,0.876490508,,97.548285369,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Rico Dowdle,7021,Rico Dowdle,DAL,RB
41.16122939,182.7978385,1.39690763,13.35814729,10.28802379,78.18566675,0.512296202,,42.538212446,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Keaton Mitchell,9511,Keaton Mitchell,BAL,RB
84.03427774,336.5953014,1.820271365,22.65521028,19.1706196,111.2722297,0.288227477,,66.537815326,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jamaal Williams,4149,Jamaal Williams,NO,RB
82.48050475,344.2552881,2.61771188,17.26422253,12.94620876,91.04111774,0.505510275,,67.82882628600001,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Tank Bigsby,9225,Tank Bigsby,JAX,RB
61.28649902,265.7173606,1.962862562,25.80000679,19.93543519,138.7412192,0.480986359,,64.243680615,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Kenneth Gainwell,7567,Kenneth Gainwell,PHI,RB
65.69252757,275.2449466,1.617914166,23.05475733,17.64634369,121.2449982,0.630825319,,62.641666571,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Tyrone Tracy Jr.,11655,Tyrone Tracy,NYG,RB
80.36994402,348.4795557,1.88615917,21.34125814,16.25994715,117.4231251,0.653183586,,72.597920253,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Bucky Irving,11584,Bucky Irving,TB,RB
52.78015447,234.6844839,1.823311125,21.9803764,16.37280494,122.9868344,0.547916666,,58.954104516000015,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Justice Hill,5995,Justice Hill,BAL,RB
79.47370611,334.7602527,2.66435094,8.765630635,6.863116986,49.53203799,0.232157512,,58.87901057999999,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,D'Onta Foreman,4111,D'Onta Foreman,CLE,RB
90.38846124,344.5314629,2.167174422,11.43740925,8.762839214,57.56026385,0.260556736,,60.504635942,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Dameon Pierce,8129,Dameon Pierce,HOU,RB
44.81589993,192.2899482,1.394769024,22.4018354,15.18636025,145.5032768,0.489816567,,52.623725471,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Ty Johnson,6039,Ty Johnson,BUF,RB
44.24320313,192.5964995,0.819050639,13.50734375,10.36841161,70.775575,0.397978497,,38.667451689,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Chase Edmonds,5000,Chase Edmonds,TB,RB
42.05983415,182.9560355,1.061997626,22.40201654,18.28371385,130.6001508,0.407031551,,48.782627107,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Samaje Perine,4147,Samaje Perine,DEN,RB
54.23389166,233.070406,1.684511003,16.76127372,12.75583069,86.05081703,0.449009321,,50.785919722,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Roschon Johnson,10235,Roschon Johnson,CHI,RB
53.18835368,225.3067854,1.584406559,17.291068,13.32492592,89.00162693,0.455166711,,50.058778943,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Eric Gray,10223,Eric Gray,NYG,RB
65.44642407,276.5407453,1.791100399,11.28252161,8.911007628,63.14294062,0.382470066,,51.141476846,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Isaiah Davis,11571,Isaiah Davis,NYJ,RB
24.18988849,103.6298644,0.798851481,23.34801905,18.33479999,132.9470669,0.747159971,,46.410901491,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Nyheim Hines,5347,Nyheim Hines,CLE,RB
43.64871648,188.6360811,1.019444591,21.94662347,16.24335037,106.5768127,0.427300564,,46.17189945300001,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Michael Carter,7607,Michael Carter,ARI,RB
56.76106572,243.6287872,1.489420182,13.41633696,10.04308029,68.28087004,0.2539517,,46.394645565,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Trey Sermon,7593,Trey Sermon,IND,RB
53.41101445,222.9996852,1.520709541,12.18359343,9.274255549,65.48225003,0.277243476,,44.1887607615,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Royce Freeman,5046,Royce Freeman,DAL,RB
54.40687905,241.0744266,1.288909731,11.39133869,8.854292664,62.46023973,0.226571557,,43.650003353,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,D'Ernest Johnson,6694,D'Ernest Johnson,JAX,RB
41.58309198,181.8147491,1.384042539,11.7551266,9.229606195,59.59587013,0.259222845,,39.796260076500005,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Trayveon Williams,6144,Trayveon Williams,CIN,RB
47.05809301,200.4865502,1.450814521,10.60676235,8.092189026,56.51833561,0.301852318,,39.97568555,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Evan Hull,9220,Evan Hull,IND,RB
47.80872393,186.8250073,1.232851833,10.91574846,8.592610199,64.66531603,0.260288148,,38.27186455649999,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,AJ Dillon,6828,AJ Dillon,GB,RB
27.23523425,117.664575,0.748372176,15.65569551,11.96978023,83.51403943,0.39306809,,32.653963149999996,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Chris Rodriguez Jr.,10219,Chris Rodriguez,WAS,RB
23.82813925,102.3272438,0.602291356,17.00353971,13.05345129,94.33273162,0.414112773,,32.132808637000004,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Ameer Abdullah,2359,Ameer Abdullah,LV,RB
42.53561298,175.644385,0.759206283,10.24074557,8.03304923,55.34289171,0.30945271,,33.259204174,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Kimani Vidal,11647,Kimani Vidal,LAC,RB
38.1741578,159.530703,0.921760263,11.03315644,8.219470722,58.65725557,0.277229687,,32.910967808,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Audric Estime,11579,Audric Estime,DEN,RB
29.61862899,124.9040628,0.951339922,9.55670914,7.289044479,54.23895351,0.343025416,,32.6517367685,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Cordarrelle Patterson,1535,Cordarrelle Patterson,PIT,RB
31.22373632,126.5055666,0.731236056,14.55647481,10.04698084,74.07235735,0.312443042,,31.126078971,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Dare Ogunbowale,4718,Dare Ogunbowale,HOU,RB
27.40882267,115.4277073,0.82267712,11.2775161,8.657325639,60.8579971,0.292189793,,28.4812631495,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Julius Chestnut,8254,Julius Chestnut,TEN,RB
27.5529271,114.8133046,0.830104503,10.56193342,8.235171761,57.83985044,0.322665708,,28.1303265305,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Kenny McIntosh,10216,Kenny McIntosh,SEA,RB
29.49286937,124.8636042,1.084643085,7.943987437,6.097664866,47.17633515,0.203281333,,27.760321874,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Craig Reynolds,6659,Craig Reynolds,DET,RB
36.4814089,163.8612224,1.379944981,4.829001378,3.702441788,26.77695668,0.12947475,,31.004434776000004,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jordan Mason,8408,Jordan Mason,SF,RB
21.98071538,93.2022062,0.534050159,10.63353436,7.787284737,52.16350839,0.235176534,,22.7986163015,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,JaMycal Hasty,6996,JaMycal Hasty,NE,RB
28.37189227,118.5237577,0.93240747,5.391160114,4.32880038,30.19705508,0.195540111,,23.676850306,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Jase McClellan,11590,Jase McClellan,ATL,RB
32.66378286,140.5300264,0.75271925,4.970938069,3.832419124,27.01735905,0.158612127,,24.983025223,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Will Shipley,11577,Will Shipley,PHI,RB
26.77088092,116.1735334,0.959662323,4.829001378,3.692336897,27.03491091,0.16924982,,22.785025579499997,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Isaac Guerendo,11651,Isaac Guerendo,SF,RB
27.42706854,115.18785,0.863366471,5.48897219,4.30914418,30.11853623,0.126769669,,24.204956377,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Ronnie Rivers,8195,Ronnie Rivers,LAR,RB
12.36057809,52.66057805,0.36500773,11.81578362,9.224523762,65.0833532,0.379124047,,20.802062312000004,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Deuce Vaughn,9505,Deuce Vaughn,DAL,RB
15.08418346,61.81521936,0.325354306,11.00707467,8.48938166,59.75977919,0.265368382,,20.606223389,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info,,,,,,True,,,,,,,,Dylan Laube,11574,Dylan Laube,LV,RB
