rank,player,rec,rec_tgt,rec_yds,rec_yds_per_rec,rec_longest,rec_20_plus,rec_td,rush_att,rush_yds,rush_td,fumbles,g,fpts,fpts_per_game,rost,year,week,pos
13,Brandon Pettigrew (FA),3,5,32,10.7,18,0,1,0,0,0,0,1,10.7,10.7,0.0%,2013,12,te
14,Anthony Fasano (FA),4,5,21,5.3,16,0,1,0,0,0,0,1,10.1,10.1,0.1%,2013,12,te
15,Rhett Ellison (FA),2,2,26,13.0,14,0,1,0,0,0,0,1,9.6,9.6,0.0%,2013,12,te
16,Joseph Fauria (FA),1,1,10,10.0,10,0,1,0,0,0,0,1,7.5,7.5,0.0%,2013,12,te
17,Delanie Walker (FA),5,9,46,9.2,14,0,0,0,0,0,0,1,7.1,7.1,0.1%,2013,12,te
18,Rob Housler (FA),4,5,51,12.8,20,1,0,0,0,0,0,1,7.1,7.1,0.0%,2013,12,te
19,Ed Dickson (FA),3,5,55,18.3,27,1,0,0,0,0,0,1,7.0,7.0,0.0%,2013,12,te
20,Benjamin Watson (FA),1,2,1,1.0,1,0,1,0,0,0,0,1,6.6,6.6,2.8%,2013,12,te
21,Heath Miller (FA),5,6,41,8.2,13,0,0,0,0,0,0,1,6.6,6.6,0.0%,2013,12,te
22,Tony Gonzalez (FA),4,6,43,10.8,17,0,0,0,0,0,0,1,6.3,6.3,0.0%,2013,12,te
23,Garrett Graham (FA),5,9,32,6.4,8,0,0,0,0,0,0,1,5.7,5.7,0.0%,2013,12,te
24,John Carlson (FA),3,5,36,12.0,15,0,0,0,0,0,0,1,5.1,5.1,0.0%,2013,12,te
25,Charles Clay (FA),4,7,27,6.8,11,0,0,0,0,0,0,1,4.7,4.7,0.0%,2013,12,te
26,Jordan Cameron (FA),3,10,32,10.7,16,0,0,0,0,0,0,1,4.7,4.7,0.1%,2013,12,te
27,Kellen Winslow (FA),2,4,34,17.0,19,0,0,0,0,0,0,1,4.4,4.4,0.0%,2013,12,te
28,Ryan Griffin (FA),1,2,37,37.0,37,0,0,0,0,0,0,1,4.2,4.2,0.0%,2013,12,te
29,Dallas Clark (FA),3,4,24,8.0,12,0,0,0,0,0,0,1,3.9,3.9,0.0%,2013,12,te
30,Antonio Gates (FA),3,8,21,7.0,12,0,0,0,0,0,0,1,3.6,3.6,0.2%,2013,12,te
31,Andrew Quarless (FA),2,3,22,11.0,13,0,0,0,0,0,0,1,3.2,3.2,0.0%,2013,12,te
32,Brandon Bostick (FA),1,5,24,24.0,24,1,0,0,0,0,0,1,2.9,2.9,0.2%,2013,12,te
33,Vance McDonald (FA),1,1,23,23.0,23,1,0,0,0,0,0,1,2.8,2.8,0.0%,2013,12,te
34,Josh Hill (FA),2,3,16,8.0,9,0,0,0,0,0,0,1,2.6,2.6,0.0%,2013,12,te
35,Chase Ford (FA),1,1,20,20.0,20,1,0,0,0,0,0,1,2.5,2.5,0.0%,2013,12,te
36,Marcedes Lewis (CHI),1,1,18,18.0,18,0,0,0,0,0,0,1,2.3,2.3,0.1%,2013,12,te
37,Mychal Rivera (FA),1,2,10,10.0,10,0,0,0,0,0,0,1,1.5,1.5,0.2%,2013,12,te
38,Taylor Thompson (FA),2,2,4,2.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,2013,12,te
39,Jeff Cumberland (FA),1,2,9,9.0,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2013,12,te
40,Clay Harbor (FA),1,1,8,8.0,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2013,12,te
41,Dion Sims (FA),1,1,6,6.0,6,0,0,0,0,0,0,1,1.1,1.1,0.0%,2013,12,te
42,Levine Toilolo (FA),1,1,6,6.0,6,0,0,0,0,0,0,1,1.1,1.1,0.0%,2013,12,te
43,Michael Egnew (FA),1,1,5,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%,2013,12,te
44,Bear Pascoe (FA),1,2,5,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%,2013,12,te
45,Gavin Escobar (FA),1,1,5,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%,2013,12,te
46,Jeron Mastrud (FA),1,1,5,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%,2013,12,te
47,Justice Cunningham (FA),1,1,4,4.0,4,0,0,0,0,0,0,1,0.9,0.9,0.0%,2013,12,te
48,Virgil Green (FA),1,2,3,3.0,3,0,0,0,0,0,0,1,0.8,0.8,0.0%,2013,12,te
49,Craig Stevens (FA),1,1,-1,-1.0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2013,12,te
50,Cory Harkey (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2013,12,te
51,Mike McNeill (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
52,Jake Stoneburner (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
53,Nick Kasa (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
54,Zach Sudfeld (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
55,Danny Noble (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
56,Sean McGrath (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
57,Keavon Milton (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
58,Brandon Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
59,Jack Doyle (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,2013,12,te
60,Larry Donnell (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
61,Jake Byrne (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
62,Richie Brockel (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
63,Jake Ballard (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
64,Derek Carrier (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
65,David Paulson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
66,James Hanna (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
67,Fred Davis (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
68,Gary Barnidge (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2013,12,te
69,Joel Dreessen (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
70,John Phillips (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
71,Chase Coffman (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
72,Dante Rosario (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
73,Weslye Saunders (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
74,Dorin Dickerson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
75,Jim Dray (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
76,Michael Palmer (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
77,Tom Crabtree (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
78,Niles Paul (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
79,Ryan Taylor (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
80,Bruce Miller (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
81,Lance Kendricks (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
82,Logan Paulsen (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
83,Matthew Mulligan (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
84,Mike Leach (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
85,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
86,Beau Brinkley (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2013,12,te
87,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,12,te
1,Rob Gronkowski (FA),6,12,127,21.2,50,1,1,0,0,0,0,1,21.7,21.7,1.5%,2013,13,te
2,Zach Ertz (WAS),5,6,68,13.6,24,2,2,0,0,0,0,1,21.3,21.3,3.4%,2013,13,te
3,Zach Miller (FA),5,8,86,17.2,60,0,1,0,0,0,0,1,17.1,17.1,0.0%,2013,13,te
4,Vernon Davis (FA),4,5,82,20.5,23,3,1,0,0,0,0,1,16.2,16.2,1.6%,2013,13,te
5,Brandon Myers (FA),5,6,61,12.2,22,1,1,0,0,0,0,1,14.6,14.6,0.0%,2013,13,te
6,Heath Miller (FA),8,9,86,10.8,21,1,0,0,0,0,0,1,12.6,12.6,0.0%,2013,13,te
7,Tony Gonzalez (FA),4,7,42,10.5,12,0,1,0,0,0,0,1,12.2,12.2,0.0%,2013,13,te
8,Jimmy Graham (FA),3,9,42,14.0,20,2,1,0,0,0,0,1,11.7,11.7,0.0%,2013,13,te
9,Logan Paulsen (FA),3,4,41,13.7,19,0,1,0,0,0,0,1,11.6,11.6,0.0%,2013,13,te
10,Ladarius Green (FA),2,6,45,22.5,30,0,1,0,0,0,0,1,11.5,11.5,0.0%,2013,13,te
11,Charles Clay (FA),7,10,80,11.4,28,1,0,1,0,0,0,1,11.5,11.5,0.0%,2013,13,te
12,Greg Olsen (FA),5,7,85,17.0,30,1,0,0,0,0,0,1,11.0,11.0,7.0%,2013,13,te
13,Brent Celek (FA),4,6,29,7.3,16,0,1,0,0,0,0,1,10.9,10.9,0.0%,2013,13,te
14,Anthony Fasano (FA),3,5,28,9.3,12,0,1,0,0,0,0,1,10.3,10.3,0.1%,2013,13,te
15,Marcedes Lewis (CHI),3,4,26,8.7,14,0,1,0,0,0,0,1,10.1,10.1,0.1%,2013,13,te
16,Jim Dray (FA),3,3,26,8.7,17,0,1,0,0,0,0,1,10.1,10.1,0.0%,2013,13,te
17,Clay Harbor (FA),2,3,23,11.5,18,0,1,0,0,0,0,1,9.3,9.3,0.0%,2013,13,te
18,John Carlson (FA),4,5,61,15.3,22,1,0,0,0,0,0,1,8.1,8.1,0.0%,2013,13,te
19,Jason Witten (FA),3,3,53,17.7,22,1,0,0,0,0,0,1,6.8,6.8,0.0%,2013,13,te
20,Coby Fleener (FA),3,5,50,16.7,21,1,0,0,0,0,0,1,6.5,6.5,0.0%,2013,13,te
21,Jared Cook (FA),3,6,49,16.3,20,2,0,0,0,0,0,1,6.4,6.4,0.0%,2013,13,te
22,Scott Chandler (FA),4,6,63,15.8,23,2,0,0,0,0,1,1,6.3,6.3,0.0%,2013,13,te
23,Jordan Cameron (FA),4,7,43,10.8,26,1,0,0,0,0,0,1,6.3,6.3,0.1%,2013,13,te
24,Garrett Graham (FA),3,11,36,12.0,17,0,0,0,0,0,0,1,5.1,5.1,0.0%,2013,13,te
25,Antonio Gates (FA),5,9,41,8.2,13,0,0,0,0,0,1,1,4.6,4.6,0.2%,2013,13,te
26,Kellen Winslow (FA),3,3,26,8.7,12,0,0,0,0,0,0,1,4.1,4.1,0.0%,2013,13,te
27,Mychal Rivera (FA),2,3,30,15.0,22,1,0,0,0,0,0,1,4.0,4.0,0.2%,2013,13,te
28,Rob Housler (FA),3,6,21,7.0,10,0,0,0,0,0,0,1,3.6,3.6,0.0%,2013,13,te
29,Dorin Dickerson (FA),1,1,26,26.0,26,1,0,0,0,0,0,1,3.1,3.1,0.0%,2013,13,te
30,Bruce Miller (FA),2,4,20,10.0,21,1,0,0,0,0,0,1,3.0,3.0,0.0%,2013,13,te
31,Tim Wright (FA),2,3,17,8.5,10,0,0,0,0,0,0,1,2.7,2.7,0.0%,2013,13,te
32,Martellus Bennett (FA),2,5,14,7.0,9,0,0,0,0,0,0,1,2.4,2.4,23.0%,2013,13,te
33,Fred Davis (FA),2,4,13,6.5,12,0,0,0,0,0,0,1,2.3,2.3,0.0%,2013,13,te
34,Ed Dickson (FA),1,2,16,16.0,16,0,0,0,0,0,0,1,2.1,2.1,0.0%,2013,13,te
35,Bear Pascoe (FA),2,3,11,5.5,8,0,0,0,0,0,0,1,2.1,2.1,0.0%,2013,13,te
36,Levine Toilolo (FA),1,1,12,12.0,12,0,0,0,0,0,0,1,1.7,1.7,0.0%,2013,13,te
37,Sean McGrath (FA),1,3,11,11.0,11,0,0,0,0,0,0,1,1.6,1.6,0.0%,2013,13,te
38,Tyler Eifert (FA),1,2,9,9.0,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2013,13,te
39,Dion Sims (FA),1,2,8,8.0,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2013,13,te
40,Dallas Clark (FA),1,2,8,8.0,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2013,13,te
41,Ryan Taylor (FA),1,1,8,8.0,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2013,13,te
42,Andrew Quarless (FA),1,2,7,7.0,7,0,0,0,0,0,0,1,1.2,1.2,0.0%,2013,13,te
43,Brandon Pettigrew (FA),1,2,6,6.0,6,0,0,0,0,0,0,1,1.1,1.1,0.0%,2013,13,te
44,Jeff Cumberland (FA),1,3,6,6.0,6,0,0,0,0,0,0,1,1.1,1.1,0.0%,2013,13,te
45,Delanie Walker (FA),1,2,5,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.1%,2013,13,te
46,Jacob Tamme (FA),1,3,3,3.0,3,0,0,0,0,0,0,1,0.8,0.8,0.0%,2013,13,te
47,Chase Ford (FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.7,0.7,0.0%,2013,13,te
48,Luke Willson (FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.7,0.7,0.0%,2013,13,te
49,Virgil Green (FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.7,0.7,0.0%,2013,13,te
50,Alex Smith (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
51,Zach Sudfeld (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
52,Jake Stoneburner (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
53,Joseph Fauria (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
54,Gavin Escobar (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
55,Nick Kasa (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
56,Vance McDonald (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
57,Ryan Griffin (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
58,Cory Harkey (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2013,13,te
59,MarQueis Gray (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
60,Keavon Milton (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
61,Brandon Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
62,Jack Doyle (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,2013,13,te
63,Larry Donnell (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
64,Jake Byrne (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
65,Mike McNeill (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
66,Michael Egnew (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
67,Orson Charles (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
68,Evan Rodriguez (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
69,Rhett Ellison (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
70,Derek Carrier (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
71,Danny Noble (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
72,Andre Smith (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
73,Taylor Thompson (FA),0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
74,David Paulson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
75,James Hanna (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
76,Jake Ballard (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
77,Jeron Mastrud (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
78,Gary Barnidge (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2013,13,te
79,James Casey (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
80,Joel Dreessen (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
81,John Phillips (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
82,Kellen Davis (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2013,13,te
83,Benjamin Watson (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.8%,2013,13,te
84,Chase Coffman (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
85,Dante Rosario (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
86,Clark Harris (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
87,Michael Palmer (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
88,Lance Kendricks (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
89,Kyle Adams (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
90,Richie Brockel (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
91,Lee Smith (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
92,D.J. Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
93,Matthew Mulligan (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
94,Mike Leach (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
95,Zach Miller (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
96,Jermaine Gresham (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
97,Josh Hill (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
98,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
99,Beau Brinkley (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2013,13,te
100,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,13,te
1,Charles Clay (FA),7,10,97,13.9,40,1,2,0,0,0,0,1,25.2,25.2,0.0%,2013,14,te
2,Jordan Cameron (FA),9,9,121,13.4,21,1,1,0,0,0,0,1,22.6,22.6,0.1%,2013,14,te
3,Jimmy Graham (FA),6,11,58,9.7,22,1,2,0,0,0,0,1,20.8,20.8,0.0%,2013,14,te
4,Garrett Graham (FA),8,14,73,9.1,22,1,1,0,0,0,0,1,17.3,17.3,0.0%,2013,14,te
5,Andrew Quarless (FA),6,7,66,11.0,21,1,1,0,0,0,0,1,15.6,15.6,0.0%,2013,14,te
6,Luke Willson (FA),3,4,70,23.3,39,1,1,0,0,0,0,1,14.5,14.5,0.0%,2013,14,te
7,Dennis Pitta (FA),6,11,48,8.0,18,0,1,0,0,0,0,1,13.8,13.8,0.0%,2013,14,te
8,Jermaine Gresham (FA),5,5,41,8.2,16,0,1,0,0,0,0,1,12.6,12.6,0.0%,2013,14,te
9,Julius Thomas (FA),5,7,35,7.0,12,0,1,0,0,0,0,1,12.0,12.0,0.0%,2013,14,te
10,Gary Barnidge (FA),2,2,49,24.5,40,0,1,0,0,0,0,1,11.9,11.9,0.1%,2013,14,te
11,Marcedes Lewis (CHI),2,4,42,21.0,41,0,1,0,0,0,0,1,11.2,11.2,0.1%,2013,14,te
12,Brandon Myers (FA),4,7,26,6.5,8,0,1,0,0,0,0,1,10.6,10.6,0.0%,2013,14,te
13,Mychal Rivera (FA),5,8,21,4.2,11,0,1,0,0,0,0,1,10.6,10.6,0.2%,2013,14,te
14,Tony Gonzalez (FA),3,6,25,8.3,16,0,1,0,0,0,0,1,10.0,10.0,0.0%,2013,14,te
15,Logan Paulsen (FA),3,5,44,14.7,27,1,1,0,0,0,1,1,9.9,9.9,0.0%,2013,14,te
16,Vernon Davis (FA),2,3,21,10.5,13,0,1,0,0,0,0,1,9.1,9.1,1.6%,2013,14,te
17,Tim Wright (FA),2,3,21,10.5,16,0,1,0,0,0,0,1,9.1,9.1,0.0%,2013,14,te
18,Greg Olsen (FA),8,12,40,5.0,13,0,0,0,0,0,0,1,8.0,8.0,7.0%,2013,14,te
19,Ed Dickson (FA),2,5,8,4.0,7,0,1,0,0,0,0,1,7.8,7.8,0.0%,2013,14,te
20,Kellen Winslow (FA),3,6,61,20.3,30,0,0,0,0,0,0,1,7.6,7.6,0.0%,2013,14,te
21,Jason Witten (FA),1,3,10,10.0,10,0,1,0,0,0,0,1,7.5,7.5,0.0%,2013,14,te
22,Heath Miller (FA),3,4,56,18.7,31,1,0,0,0,0,0,1,7.1,7.1,0.0%,2013,14,te
23,Antonio Gates (FA),4,6,50,12.5,23,1,0,0,0,0,0,1,7.0,7.0,0.2%,2013,14,te
24,Martellus Bennett (FA),5,6,43,8.6,15,0,0,0,0,0,0,1,6.8,6.8,23.0%,2013,14,te
25,Jacob Tamme (FA),4,5,47,11.8,15,0,0,0,0,0,0,1,6.7,6.7,0.0%,2013,14,te
26,Jared Cook (FA),3,6,49,16.3,31,0,0,0,0,0,0,1,6.4,6.4,0.0%,2013,14,te
27,Rob Housler (FA),3,4,42,14.0,31,0,0,0,0,0,0,1,5.7,5.7,0.0%,2013,14,te
28,Coby Fleener (FA),5,9,31,6.2,13,0,0,0,0,0,0,1,5.6,5.6,0.0%,2013,14,te
29,Bruce Miller (FA),3,5,21,7.0,11,0,0,3,6,0,0,1,4.2,4.2,0.0%,2013,14,te
30,Gavin Escobar (FA),2,2,32,16.0,25,1,0,0,0,0,0,1,4.2,4.2,0.0%,2013,14,te
31,Rob Gronkowski (FA),2,5,32,16.0,21,1,0,0,0,0,0,1,4.2,4.2,1.5%,2013,14,te
32,Brent Celek (FA),2,3,29,14.5,27,1,0,0,0,0,0,1,3.9,3.9,0.0%,2013,14,te
33,Brandon Bostick (FA),2,4,28,14.0,19,0,0,0,0,0,0,1,3.8,3.8,0.2%,2013,14,te
34,Tyler Eifert (FA),3,4,20,6.7,11,0,0,0,0,0,0,1,3.5,3.5,0.0%,2013,14,te
35,Scott Chandler (FA),2,3,24,12.0,15,0,0,0,0,0,0,1,3.4,3.4,0.0%,2013,14,te
36,Sean McGrath (FA),2,3,20,10.0,11,0,0,0,0,0,0,1,3.0,3.0,0.0%,2013,14,te
37,Niles Paul (FA),1,1,25,25.0,25,1,0,0,0,0,0,1,3.0,3.0,0.0%,2013,14,te
38,John Carlson (FA),2,4,19,9.5,12,0,0,0,0,0,0,1,2.9,2.9,0.0%,2013,14,te
39,Brandon Pettigrew (FA),1,3,23,23.0,23,1,0,0,0,0,0,1,2.8,2.8,0.0%,2013,14,te
40,Jim Dray (FA),3,3,32,10.7,16,0,0,0,0,0,1,1,2.7,2.7,0.0%,2013,14,te
41,Benjamin Watson (FA),1,1,20,20.0,20,1,0,0,0,0,0,1,2.5,2.5,2.8%,2013,14,te
42,Lance Kendricks (FA),1,2,15,15.0,15,0,0,0,0,0,0,1,2.0,2.0,0.0%,2013,14,te
43,Matthew Mulligan (FA),1,1,15,15.0,15,0,0,0,0,0,0,1,2.0,2.0,0.0%,2013,14,te
44,Bear Pascoe (FA),1,1,14,14.0,14,0,0,0,0,0,0,1,1.9,1.9,0.0%,2013,14,te
45,Zach Miller (FA),1,3,13,13.0,13,0,0,0,0,0,0,1,1.8,1.8,0.0%,2013,14,te
46,Dante Rosario (FA),1,1,13,13.0,13,0,0,0,0,0,0,1,1.8,1.8,0.0%,2013,14,te
47,Ryan Taylor (FA),2,2,7,3.5,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2013,14,te
48,Weslye Saunders (FA),1,2,11,11.0,11,0,0,0,0,0,0,1,1.6,1.6,0.0%,2013,14,te
49,Ryan Griffin (FA),1,3,10,10.0,10,0,0,0,0,0,0,1,1.5,1.5,0.0%,2013,14,te
50,Cory Harkey (FA),1,1,9,9.0,9,0,0,0,0,0,0,1,1.4,1.4,0.2%,2013,14,te
51,Joel Dreessen (FA),1,2,8,8.0,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2013,14,te
52,Jack Doyle (FA),1,1,8,8.0,8,0,0,0,0,0,0,1,1.3,1.3,2.0%,2013,14,te
53,Visanthe Shiancoe (FA),2,2,2,1.0,3,0,0,0,0,0,0,1,1.2,1.2,0.0%,2013,14,te
54,Dion Sims (FA),1,2,7,7.0,7,0,0,0,0,0,0,1,1.2,1.2,0.0%,2013,14,te
55,Lee Smith (FA),1,1,7,7.0,7,0,0,0,0,0,0,1,1.2,1.2,0.0%,2013,14,te
56,James Hanna (FA),1,1,6,6.0,6,0,0,0,0,0,0,1,1.1,1.1,0.0%,2013,14,te
57,MarQueis Gray (FA),1,2,3,3.0,3,0,0,0,0,0,0,1,0.8,0.8,0.0%,2013,14,te
58,Alex Smith (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,14,te
59,Joseph Fauria (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2013,14,te
