time/total_timesteps,params/n_steps,params/batch_size,params/sde_sample_freq,params/clip_range_vf,params/clip_range,rollout/ep_len_mean,time/fps,params/device,rollout/ep_rew_mean,params/normalize_advantage,params/seed,params/ent_coef,params/n_epochs,params/gae_lambda,params/learning_rate,params/policy,params/verbose,time/iterations,time/time_elapsed,params/max_grad_norm,params/target_kl,params/policy_kwargs,params/_init_setup_model,params/gamma,params/vf_coef,params/stats_window_size,params/use_sde,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/clip_fraction,train/loss,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,mean_reward,eval/mean_reward,eval/mean_ep_length
307440,,,,,,15.0,14,,0.7852801899999998,,,,,,,,,5124,21019,,,,,,,,,-0.3978350877761841,-0.007781413958097497,9.231550000000001e-05,76845,0.045555557558933896,-0.027990462258458138,0.005230245,0.9922270500101149,0.2,0.00010039546468760818,,,
307500,,,,,,15.0,14,,0.8007234200000001,,,,,,,,,5125,21023,,,,,,,,,-0.412647613457271,-0.016254529365826227,9.2314e-05,76860,0.030952382034489086,-0.039657946676015854,0.01549595,0.9910262702032924,0.2,0.0001205070802825503,,,
307560,,,,,,15.0,14,,0.8004385800000001,,,,,,,,,5126,21027,,,,,,,,,-0.44991488258043927,-0.020508536365296,9.23125e-05,76875,0.0416666679084301,-0.045381318777799606,0.020519415,0.9915834879502654,0.2,0.00010984154505422339,,,
307620,,,,,,15.0,14,,0.80107824,,,,,,,,,5127,21031,,,,,,,,,-0.379934698343277,-0.021859210373885496,9.2311e-05,76890,0.0611111125908792,-0.047078799456357956,0.01562827,0.9813969042152166,0.2,0.00032251533411908895,,,
307680,,,,,,15.0,14,,0.8000606099999998,,,,,,,,,5128,21035,,,,,,,,,-0.394892551501592,-0.012118746919246822,9.230950000000001e-05,76905,0.09777778200805187,-0.035838332027196884,0.004279839,0.9600051008164883,0.2,0.0005162426270544529,,,
307740,,,,,,15.0,14,,0.81370696,,,,,,,,,5129,21039,,,,,,,,,-0.42646686136722567,-0.014288164923588198,9.230800000000001e-05,76920,0.050000001303851606,-0.0557996928691864,0.019451614,0.9542688466608524,0.2,0.0006323268346022815,,,
307800,,,,,,15.0,14,,0.81385696,,,,,,,,,5130,21043,,,,,,,,,-0.389678169041872,-0.00975702824847069,9.230650000000001e-05,76935,0.050000001676380634,-0.030422959476709366,0.015004722,0.990288358181715,0.2,0.00014554542030964512,,,
307860,,,,,,15.0,14,,0.8143821500000001,,,,,,,,,5131,21047,,,,,,,,,-0.3687631756067276,-0.01562388348082706,9.2305e-05,76950,0.05833333488553762,-0.03849044442176819,0.01725735,0.9901810782030225,0.2,0.00011824137181974948,,,
307920,,,,,,15.0,14,,0.81499491,,,,,,,,,5132,21051,,,,,,,,,-0.37702903946240746,-0.014553347601969335,9.23035e-05,76965,0.06000000052154064,-0.03392999619245529,0.00977519,0.9925767881795764,0.2,0.00010794866054008405,,,
307980,,,,,,15.0,14,,0.8150278799999999,,,,,,,,,5133,21055,,,,,,,,,-0.4276706278324127,-0.012254888145192488,9.2302e-05,76980,0.03750000149011612,-0.032042939215898514,0.015800584,0.9934393824078143,0.2,9.75498951447662e-05,,,
308040,,,,,,15.0,14,,0.81588976,,,,,,,,,5134,21059,,,,,,,,,-0.43341487646102905,-0.015798336908531673,9.23005e-05,76995,0.05666666788359483,-0.03821411356329918,0.014054569,0.9905885709449649,0.2,0.00015925295495738585,0.054470044,,
308100,,,,,,15.0,14,,0.81523398,,,,,,,,,5135,21063,,,,,,,,,-0.3988883157571157,-0.017920444537238702,9.2299e-05,77010,0.05222222382823626,-0.046262264251708984,0.0070334813,0.9932633559219539,0.2,0.00019072462358356765,,,
308160,,,,,,15.0,14,,0.81542212,,,,,,,,,5136,21067,,,,,,,,,-0.45528153397820215,-0.012509837275314436,9.229750000000001e-05,77025,0.0348484856499867,-0.04343414679169655,0.015469927,0.9883835120126605,0.2,0.0004278777183075859,,,
308220,,,,,,15.0,14,,0.8152476399999999,,,,,,,,,5137,21071,,,,,,,,,-0.383261114358902,-0.012056975190838213,9.229600000000001e-05,77040,0.026190477556415966,-0.026578640565276146,0.01778988,0.9891584403812885,0.2,0.00015681078782238598,,,
308280,,,,,,15.0,14,,0.8018989000000001,,,,,,,,,5138,21075,,,,,,,,,-0.35952694018681847,-0.009524843418039334,9.229450000000002e-05,77055,0.028888889774680137,-0.02517460100352764,0.0070715775,0.9932077005505562,0.2,9.793450299184769e-05,,,
308340,,,,,,15.0,14,,0.8020637300000001,,,,,,,,,5139,21079,,,,,,,,,-0.3776650786399841,-0.017626783399222034,9.2293e-05,77070,0.03666666802018881,0.0736558586359024,0.017509546,0.12215298414230347,0.2,0.24192549139261246,,,
308400,,,,,,15.0,14,,0.80211527,,,,,,,,,5140,21083,,,,,,,,,-0.39957362214724224,-0.01007733415812216,9.22915e-05,77085,0.036666667958100634,-0.026949552819132805,0.010871216,0.983084050938487,0.2,0.0031671065604314207,,,
308460,,,,,,15.0,14,,0.8019219,,,,,,,,,5141,21087,,,,,,,,,-0.4172094265619914,-0.009735223924637637,9.229e-05,77100,0.04000000183780988,-0.03065304458141327,0.010687928,0.973353311419487,0.2,0.0010009355649041633,,,
308520,,,,,,15.0,14,,0.8022817000000001,,,,,,,,,5142,21091,,,,,,,,,-0.4119281232357025,-0.016943335215457486,9.22885e-05,77115,0.042222223803400995,-0.04682385176420212,0.0064548324,0.9793163817375898,0.2,0.0002571153270158296,,,
308580,,,,,,15.0,14,,0.80173812,,,,,,,,,5143,21095,,,,,,,,,-0.4002506323158741,-0.005387292782931291,9.2287e-05,77130,0.014583334093913436,-0.020634589716792107,0.01674267,0.9946569851599634,0.2,0.0001547263345855754,,,
308640,,,,,,15.0,14,,0.80072506,,,,,,,,,5144,21099,,,,,,,,,-0.4447030760347843,-0.01639535237142553,9.228550000000001e-05,77145,0.0500000009778887,-0.03967876359820366,0.01751167,0.9852763889357448,0.2,0.00017847641356638633,,,
308700,,,,,,15.0,14,,0.8012234799999999,,,,,,,,,5145,21102,,,,,,,,,-0.41053079068660736,-0.016815330936677125,9.228400000000001e-05,77160,0.030555556217829388,-0.03988504782319069,0.0153008,0.9745817016810179,0.2,0.0003148509470823531,,,
308760,,,,,,15.0,14,,0.80235691,,,,,,,,,5146,21106,,,,,,,,,-0.3921840853161282,-0.012545448134618751,9.22825e-05,77175,0.057407409159673586,-0.02847162075340748,0.017199425,0.992919743526727,0.2,0.00014479939272860065,,,
308820,,,,,,15.0,14,,0.8016439900000001,,,,,,,,,5147,21110,,,,,,,,,-0.35831919541725743,-0.018546988573880603,9.2281e-05,77190,0.035897437626352675,-0.035694804042577744,0.015451161,0.9878702517598867,0.2,0.00016638024848921655,,,
308880,,,,,,15.0,14,,0.8024816799999998,,,,,,,,,5148,21114,,,,,,,,,-0.34073084592819214,-0.009828251734143034,9.227950000000001e-05,77205,0.02708333428017795,-0.027539966627955437,0.015140157,0.9930142317898571,0.2,9.53771277636406e-05,,,
308940,,,,,,15.0,14,,0.8032642299999999,,,,,,,,,5149,21118,,,,,,,,,-0.30647538900375365,-0.012952265133305118,9.2278e-05,77220,0.03555555666486422,-0.03346720710396767,0.010269096,0.9943349719978869,0.2,7.725098306157937e-05,,,
309000,,,,,,15.0,14,,0.8031887900000001,,,,,,,,,5150,21122,,,,,,,,,-0.3855133334795634,-0.016195882034889073,9.22765e-05,77235,0.058888890345891315,-0.03912431374192238,0.016672526,0.9965512054041028,0.2,5.8171950513496995e-05,0.05286311,,
309060,,,,,,15.0,14,,0.80266063,,,,,,,,,5151,21126,,,,,,,,,-0.3487465818723043,-0.015956462471642396,9.2275e-05,77250,0.06444444532195727,-0.041184719651937485,0.0075577656,0.9951200447976589,0.2,7.122286673014363e-05,,,
309120,,,,,,15.0,14,,0.8022770999999999,,,,,,,,,5152,21130,,,,,,,,,-0.3956439420580864,-0.02153783729299885,9.227350000000001e-05,77265,0.07708333572372794,-0.04348431155085564,0.018920116,0.9731787387281656,0.2,0.00046433386523858644,,,
309180,,,,,,15.0,14,,0.8033269100000001,,,,,,,,,5153,21134,,,,,,,,,-0.45455480615297955,-0.025138489022437167,9.2272e-05,77280,0.06944444589316845,-0.05116631090641022,0.019596763,0.9797103870660067,0.2,0.0002636470211048921,,,
309240,,,,,,15.0,14,,0.80339264,,,,,,,,,5154,21138,,,,,,,,,-0.44469918145073783,-0.009457382858144372,9.22705e-05,77295,0.050000001365939774,-0.030502621084451675,0.018125229,0.987895249389112,0.2,0.00029185090938376053,,,
309300,,,,,,15.0,14,,0.8026087500000001,,,,,,,,,5155,21142,,,,,,,,,-0.5037555433809757,-0.012989860352051075,9.226900000000001e-05,77310,0.06458333553746343,-0.03533007949590683,0.016260438,0.9763082806020975,0.2,0.00036073064620723017,,,
309360,,,,,,15.0,14,,0.80205371,,,,,,,,,5156,21146,,,,,,,,,-0.46139176686604816,-0.01199691664875936,9.22675e-05,77325,0.03703703793386618,-0.03046470321714878,0.016143402,0.9892288567498326,0.2,0.00014922395671924783,,,
309420,,,,,,15.0,14,,0.80182837,,,,,,,,,5157,21150,,,,,,,,,-0.4538933421884264,-0.01487511347624526,9.2266e-05,77340,0.052380954048463275,-0.03421536087989807,0.015295084,0.9841311182826757,0.2,0.0001939889895896028,,,
309480,,,,,,15.0,14,,0.8019285700000001,,,,,,,,,5158,21154,,,,,,,,,-0.41640611588954923,-0.010821509605739266,9.22645e-05,77355,0.02833333481103182,-0.035290658473968506,0.017855823,0.9962213146500289,0.2,9.793948265723884e-05,,,
309540,,,,,,15.0,14,,0.8011764699999999,,,,,,,,,5159,21158,,,,,,,,,-0.416231061731066,-0.013776829528311956,9.226300000000001e-05,77370,0.04285714376185622,-0.03618462011218071,0.016130123,0.9770939294248819,0.2,0.0002989516610146633,,,
309600,,,,,,15.0,14,,0.8022713899999999,,,,,,,,,5160,21162,,,,,,,,,-0.4512386240742423,-0.020230154832824934,9.226150000000001e-05,77385,0.05757575905458494,-0.054832931607961655,0.017762266,0.9905134057626128,0.2,0.00015392379877580837,,,
309660,,,,,,15.0,14,,0.8026326399999999,,,,,,,,,5161,21166,,,,,,,,,-0.4197503129641215,-0.013353363339621064,9.226e-05,77400,0.0577777790526549,-0.04377472773194313,0.0050523537,0.9972981116734445,0.2,4.789788630053711e-05,,,
309720,,,,,,15.0,14,,0.8020602899999999,,,,,,,,,5162,21170,,,,,,,,,-0.48681592515536715,-0.009145719835179835,9.22585e-05,77415,0.045238097331353595,-0.03014417551457882,0.017913116,0.9940631366334856,0.2,7.980645646707021e-05,,,
309780,,,,,,15.0,14,,0.8162424400000002,,,,,,,,,5163,21174,,,,,,,,,-0.4949989135448749,-0.02026119180850513,9.2257e-05,77430,0.061538463028577656,-0.05554825812578201,0.015933461,0.9898928832262754,0.2,0.00015760178883703283,,,
309840,,,,,,15.0,14,,0.81605111,,,,,,,,,5164,21178,,,,,,,,,-0.4429329850456931,-0.011900345186674599,9.22555e-05,77445,0.03636363758282228,-0.03398542106151581,0.017094254,0.9841258991509676,0.2,0.00021387287680144337,,,
309900,,,,,,15.0,14,,0.8161333999999999,,,,,,,,,5165,21182,,,,,,,,,-0.39840164184570315,-0.014529551967102143,9.2254e-05,77460,0.05555555671453476,-0.040588442236185074,0.008609815,0.9914741422981024,0.2,0.0001310598100341546,,,
309960,,,,,,15.0,14,,0.8174022800000001,,,,,,,,,5166,21186,,,,,,,,,-0.4053250104188919,-0.015131015757409235,9.22525e-05,77475,0.0666666692122817,-0.03959153965115547,0.015590917,0.9969743031542748,0.2,4.213843506780298e-05,,,
310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42503287536757334,-0.015765466549921264,9.225100000000001e-05,77490,0.054761906287499836,-0.04413655772805214,0.021947902,0.9965938034001738,0.2,6.095866046962328e-05,,0.8120092522352934,15.0
310020,,,,,,15.05,14,,0.8189854100000002,,,,,,,,,5167,21195,,,,,,,,,,,,,,,,,,,0.054639947,,
310080,,,,,,15.05,14,,0.8197930499999999,,,,,,,,,5168,21198,,,,,,,,,-0.432296359539032,-0.012211590011914807,9.224950000000001e-05,77505,0.09666666910052299,-0.027620572596788406,0.020878566,0.9098696261644363,0.2,0.0017211209982633592,,,
310140,,,,,,15.05,14,,0.82100898,,,,,,,,,5169,21202,,,,,,,,,-0.41597326993942263,-0.0055298932952002385,9.2248e-05,77520,0.033333334140479565,-0.030985893681645393,0.018125208,0.965237196534872,0.2,0.00044550962920766326,,,
310200,,,,,,15.05,14,,0.81982724,,,,,,,,,5170,21206,,,,,,,,,-0.38404958085580304,-0.012881626240965328,9.22465e-05,77535,0.059090910479426384,-0.038942813873291016,0.015856886,0.9829496685415506,0.2,0.0002442518823293292,,,
310260,,,,,,15.05,14,,0.8192760199999998,,,,,,,,,5171,21210,,,,,,,,,-0.4646161459386349,-0.01708572861571156,9.2245e-05,77550,0.0416666679084301,-0.04336629435420036,0.017520953,0.9857672536745667,0.2,0.00020278532974771224,,,
310320,,,,,,15.05,14,,0.81911744,,,,,,,,,5172,21214,,,,,,,,,-0.47812486067414284,-0.01353917788850012,9.22435e-05,77565,0.05208333511836827,-0.039027780294418335,0.017798375,0.9660770446062088,0.2,0.0004564014343486633,,,
310380,,,,,,15.05,14,,0.8185433500000003,,,,,,,,,5173,21218,,,,,,,,,-0.4562012127467564,-0.018459565156982043,9.2242e-05,77580,0.06904761945562703,-0.04153257980942726,0.017065087,0.9861455680802464,0.2,0.0001787655388138124,,,
310440,,,,,,15.05,14,,0.8177231200000001,,,,,,,,,5174,21222,,,,,,,,,-0.4238946608134678,-0.019852212922913788,9.22405e-05,77595,0.06071428635290691,-0.048140354454517365,0.015901232,0.9933878709562123,0.2,8.106734614037643e-05,,,
310500,,,,,,15.05,14,,0.81745506,,,,,,,,,5175,21226,,,,,,,,,-0.4694100320339203,-0.007643965569635203,9.223900000000001e-05,77610,0.09375000325962901,-0.02364765666425228,0.015137865,0.9910727618262172,0.2,0.0001478389367548516,,,
310560,,,,,,15.05,14,,0.8186077900000001,,,,,,,,,5176,21230,,,,,,,,,-0.5017503201961517,-0.014147299722853031,9.223750000000001e-05,77625,0.0393939402631738,-0.03981585428118706,0.018034201,0.9859223021194339,0.2,0.00021712491500445387,,,
310620,,,,,,15.05,14,,0.8178372800000001,,,,,,,,,5177,21234,,,,,,,,,-0.45268709063529966,-0.01242503113967075,9.2236e-05,77640,0.08500000163912773,-0.03517019376158714,0.016965631,0.9971523948479444,0.2,7.154008162615355e-05,,,
310680,,,,,,15.05,14,,0.8171607999999999,,,,,,,,,5178,21238,,,,,,,,,-0.49344511702656746,-0.012730171517857158,9.223449999999999e-05,77655,0.05000000144354999,-0.03976970538496971,0.016915957,0.9842625465244055,0.2,0.00022662193987343926,,,
310740,,,,,,15.05,14,,0.8168825999999999,,,,,,,,,5179,21241,,,,,,,,,-0.5262390800884792,-0.017808694002174188,9.2233e-05,77670,0.05000000154333455,-0.04118545353412628,0.016572984,0.9903727322816849,0.2,0.00012429487625403062,,,
310800,,,,,,15.05,14,,0.81739292,,,,,,,,,5180,21245,,,,,,,,,-0.498426216840744,-0.013823570460080722,9.22315e-05,77685,0.04111111213763555,-0.0456160344183445,0.016480092,0.9908987628296018,0.2,0.00012115267503152912,,,
310860,,,,,,15.05,14,,0.8178204999999998,,,,,,,,,5181,21249,,,,,,,,,-0.4995653544153486,-0.00902037808860052,9.223e-05,77700,0.03809524008205959,-0.04277511686086655,0.018631902,0.9928990676999092,0.2,0.00013332214439287782,,,
310920,,,,,,15.05,14,,0.81773335,,,,,,,,,5182,21253,,,,,,,,,-0.4998391270637512,-0.01805855428198505,9.22285e-05,77715,0.03958333469927311,-0.05447182431817055,0.01676442,0.9905095985159278,0.2,0.00025777475457289256,,,
310980,,,,,,15.05,14,,0.8184196999999999,,,,,,,,,5183,21257,,,,,,,,,-0.4275287568569183,-0.016104946646632357,9.222700000000001e-05,77730,0.06444444532195727,-0.04944676533341408,0.005091229,0.9960732683539391,0.2,5.449678962274144e-05,,,
311040,,,,,,15.05,14,,0.81796795,,,,,,,,,5184,21261,,,,,,,,,-0.47588615616162616,-0.006728041111771856,9.222550000000001e-05,77745,0.07037037341958946,-0.027937786653637886,0.015409357,0.9935615574941039,0.2,8.933473064745258e-05,0.05404037,,
311100,,,,,,15.05,14,,0.8172298900000001,,,,,,,,,5185,21265,,,,,,,,,-0.49083711206912994,-0.00757748579295973,9.2224e-05,77760,0.050000001365939774,-0.02676720917224884,0.01830589,0.9909482300281525,0.2,0.00016325535398209468,,,
311160,,,,,,15.05,14,,0.8020122199999998,,,,,,,,,5186,21269,,,,,,,,,-0.48645719034331186,-0.01619410840794444,9.222250000000001e-05,77775,0.03095238230058125,-0.048184506595134735,0.016595049,0.9903260115534067,0.2,0.0001715464604785666,,,
311220,,,,,,15.05,14,,0.8018672499999999,,,,,,,,,5187,21273,,,,,,,,,-0.46050267294049263,-0.014848739244431863,9.2221e-05,77790,0.04583333432674408,0.0734730139374733,0.01747977,0.12258070707321167,0.2,0.23834442533552647,,,
311280,,,,,,15.05,14,,0.8009798100000001,,,,,,,,,5188,21277,,,,,,,,,-0.46582555770874023,-0.012730066623987124,9.22195e-05,77805,0.0462962972621123,-0.044994257390499115,0.020533307,0.9859408047050238,0.2,0.002361209571568502,,,
311340,,,,,,15.05,14,,0.8009737699999999,,,,,,,,,5189,21281,,,,,,,,,-0.4552511811256409,-0.01511841916789578,9.2218e-05,77820,0.040000001341104506,-0.035162266343832016,0.022679528,0.9701716993004084,0.2,0.0025728853419423104,,,
311400,,,,,,15.05,14,,0.8006108900000001,,,,,,,,,5190,21285,,,,,,,,,-0.38768662214279176,-0.011358411212762176,9.221650000000001e-05,77835,0.06166666764765978,-0.029879560694098473,0.016494207,0.971857437863946,0.2,0.0023579616681672633,,,
311460,,,,,,15.05,14,,0.7996439500000001,,,,,,,,,5191,21289,,,,,,,,,-0.34839848015043473,-0.008955709771167145,9.221500000000001e-05,77850,0.046296297676033445,-0.02597787417471409,0.018398823,0.9810788426548243,0.2,0.0010712883732695547,,,
311520,,,,,,15.0,14,,0.7984084800000002,,,,,,,,,5192,21293,,,,,,,,,-0.36943735281626383,-0.02411647906940857,9.22135e-05,77865,0.08777778024474779,-0.04961296170949936,0.012591198,0.9847276359796524,0.2,0.0003185701216959084,,,
311580,,,,,,15.0,14,,0.79851704,,,,,,,,,5193,21297,,,,,,,,,-0.36570508033037186,-0.00805114954386621,9.2212e-05,77880,0.0305555568387111,-0.025708971545100212,0.015758026,0.9973978952039033,0.2,6.411406563226289e-05,,,
311640,,,,,,15.0,14,,0.7989729600000001,,,,,,,,,5194,21301,,,,,,,,,-0.310601947704951,-0.007318325038585509,9.221050000000001e-05,77895,0.06888888999819756,-0.0184241384267807,0.014870069,0.9921858999878168,0.2,0.00010983613998784373,,,
311700,,,,,,15.0,14,,0.7993009499999999,,,,,,,,,5195,21305,,,,,,,,,-0.319442625840505,-0.006177170549700454,9.2209e-05,77910,0.011111111566424369,-0.02261005900800228,0.002695641,0.9856557995080948,0.2,0.0001953012455487624,,,
311760,,,,,,15.0,14,,0.79961114,,,,,,,,,5196,21308,,,,,,,,,-0.3284718279655163,-0.023686149912790756,9.22075e-05,77925,0.051282052953655906,-0.052177589386701584,0.018696431,0.9882845021784306,0.2,0.00020363765025439745,,,
311820,,,,,,15.0,14,,0.79986792,,,,,,,,,5197,21312,,,,,,,,,-0.3203376829624176,-0.00987296091791772,9.2206e-05,77940,0.02738095380898033,-0.02326563000679016,0.016438551,0.9938536835834384,0.2,8.657823075606887e-05,,,
311880,,,,,,15.0,14,,0.79930852,,,,,,,,,5198,21316,,,,,,,,,-0.36284760302967495,-0.0228900248564226,9.220450000000001e-05,77955,0.033333334450920425,-0.0512448288500309,0.019745255,0.977876141667366,0.2,0.00029525179545291595,,,
311940,,,,,,15.0,14,,0.7849447999999998,,,,,,,,,5199,21320,,,,,,,,,-0.3663422743479411,-0.01599934675032273,9.220300000000001e-05,77970,0.06111111255983512,-0.044245582073926926,0.013386337,0.9891538862138987,0.2,0.00014611324780465414,,,
312000,,,,,,15.0,14,,0.7855216100000001,,,,,,,,,5200,21324,,,,,,,,,-0.3859936421116193,-0.021633306344867858,9.220150000000001e-05,77985,0.04027777879188458,0.04355386644601822,0.016986605,0.20173078775405884,0.2,0.1953764706850052,0.051475182,,
312060,,,,,,15.0,14,,0.7853916,,,,,,,,,5201,21328,,,,,,,,,-0.4068867594003677,-0.018636380083238,9.22e-05,78000,0.03833333477377891,-0.03628820925951004,0.017799396,0.9224782884120941,0.2,0.004191704106051475,,,
312120,,,,,,15.0,14,,0.7867931300000001,,,,,,,,,5202,21332,,,,,,,,,-0.3913395827015241,-0.019022340116013448,9.21985e-05,78015,0.06388889097919066,-0.04714539274573326,0.017594714,0.7915825694799423,0.2,0.003937055550826092,,,
312180,,,,,,15.0,14,,0.7872421300000001,,,,,,,,,5203,21336,,,,,,,,,-0.4299183189868927,-0.00853438872999206,9.2197e-05,78030,0.04166666734963655,-0.029972171410918236,0.016115196,0.8806017935276031,0.2,0.0024186735041439532,,,
312240,,,,,,15.0,14,,0.7885880499999999,,,,,,,,,5204,21340,,,,,,,,,-0.3386642336845398,-0.013014383497647941,9.21955e-05,78045,0.03541666781529784,-0.03368667513132095,0.015188833,0.9679174497723579,0.2,0.0007762845634715632,,,
312300,,,,,,15.0,14,,0.7889268199999999,,,,,,,,,5205,21344,,,,,,,,,-0.41442495783170064,-0.012196528234182817,9.2194e-05,78060,0.03888889017204444,-0.042204443365335464,0.011376078,0.9798819944262505,0.2,0.000526880796921129,,,
312360,,,,,,15.0,14,,0.7877385600000001,,,,,,,,,5206,21348,,,,,,,,,-0.4622492790222168,-0.017104839460807836,9.219250000000001e-05,78075,0.0597222240952154,-0.05397064611315727,0.0157961,0.9963280975352973,0.2,6.345379218449428e-05,,,
312420,,,,,,15.0,14,,0.7877259799999998,,,,,,,,,5207,21352,,,,,,,,,-0.471391295393308,-0.027463967922247107,9.219100000000001e-05,78090,0.05277777990947167,-0.05413111671805382,0.017646564,0.9399117901921272,0.2,0.0008281680250850817,,,
312480,,,,,,15.0,14,,0.7873911200000002,,,,,,,,,5208,21356,,,,,,,,,-0.41487229987978935,-0.010087123335931203,9.218950000000002e-05,78105,0.04375000111758709,-0.033152978867292404,0.016668899,0.9929041252471507,0.2,0.00010963847216771683,,,
312540,,,,,,15.0,14,,0.78782254,,,,,,,,,5209,21360,,,,,,,,,-0.3153711205179041,-0.011854234037243476,9.2188e-05,78120,0.0651515166867863,-0.03053019568324089,0.01518107,0.9872512789443135,0.2,0.00017989855074450713,,,
312600,,,,,,15.0,14,,0.78811888,,,,,,,,,5210,21364,,,,,,,,,-0.3631793691052331,-0.01105846083826487,9.21865e-05,78135,0.05555555679731899,-0.025419075042009354,0.017578641,0.990037539973855,0.2,0.00013372032036487426,,,
312660,,,,,,15.0,14,,0.8037613099999998,,,,,,,,,5211,21368,,,,,,,,,-0.35696122321215545,-0.01748419721808406,9.2185e-05,78150,0.033333334055813874,-0.034987930208444595,0.01605085,0.9942008587531745,0.2,7.866740700344302e-05,,,
312720,,,,,,15.0,14,,0.8044312799999997,,,,,,,,,5212,21372,,,,,,,,,-0.3779517511526744,-0.013987740983979554,9.21835e-05,78165,0.02666666768491268,-0.040073610842227936,0.009134986,0.9965875034686178,0.2,5.348720878828317e-05,,,
312780,,,,,,15.0,14,,0.8057654300000001,,,,,,,,,5213,21376,,,,,,,,,-0.4378334720929464,-0.0056998515462874854,9.2182e-05,78180,0.037777778878808024,-0.02572101540863514,0.0070862155,0.9946715934202075,0.2,8.383039482093105e-05,,,
312840,,,,,,15.0,14,,0.8066405000000002,,,,,,,,,5214,21380,,,,,,,,,-0.37930636008580526,-0.015114707951434051,9.218050000000001e-05,78195,0.052222223455707234,-0.037563174962997437,0.008583959,0.9814760740846395,0.2,0.0002772792999166995,,,
312900,,,,,,15.0,14,,0.8061610399999999,,,,,,,,,5215,21384,,,,,,,,,-0.40262844910224277,-0.014516610205949595,9.217900000000001e-05,78210,0.03750000117967526,-0.03757235035300255,0.015117054,0.9939512605778873,0.2,8.453361624560785e-05,,,
312960,,,,,,15.0,14,,0.80618398,,,,,,,,,5216,21388,,,,,,,,,-0.47065813342730206,-0.023130154502750442,9.21775e-05,78225,0.0629629645910528,-0.05748080089688301,0.020029532,0.9926330456510186,0.2,0.000189105713313135,,,
313020,,,,,,15.0,14,,0.8051138500000001,,,,,,,,,5217,21392,,,,,,,,,-0.5345326960086823,0.00027027552455886433,9.2176e-05,78240,0.07500000298023224,-0.029528452083468437,0.019304752,0.9930199161171913,0.2,0.00011814308224226504,0.05480371,,
313080,,,,,,15.0,14,,0.7905248700000002,,,,,,,,,5218,21396,,,,,,,,,-0.38690273960431415,-0.015341790746897507,9.21745e-05,78255,0.05888889047006766,-0.0389275960624218,0.011224428,0.9806867484003305,0.2,0.00027431918230528635,,,
313140,,,,,,15.0,14,,0.76166115,,,,,,,,,5219,21400,,,,,,,,,-0.5101106497976515,-0.020444827271556595,9.2173e-05,78270,0.07407407628165351,0.04332585260272026,0.015687073,0.19675004482269287,0.2,0.19545959267351362,,,
313200,,,,,,15.0,14,,0.7624665699999998,,,,,,,,,5220,21404,,,,,,,,,-0.5589587986469269,-0.022330160419612,9.21715e-05,78285,0.05000000190921128,0.12848876416683197,0.01792078,0.17307734489440918,0.2,0.4020882919430733,,,
313260,,,,,,15.0,14,,0.7621334999999999,,,,,,,,,5221,21407,,,,,,,,,-0.4656869687817313,-0.017222020899256115,9.217000000000001e-05,78300,0.07727273028682578,-0.04046599194407463,0.015626708,0.9112018644809723,0.2,0.007646966217593713,,,
313320,,,,,,15.0,14,,0.7618993199999998,,,,,,,,,5222,21411,,,,,,,,,-0.4725276827812195,-0.011340607247419143,9.216850000000001e-05,78315,0.05555555783212185,-0.02905202843248844,0.016402261,0.7833921909332275,0.2,0.007030267113198836,,,
313380,,,,,,15.0,14,,0.7627602599999997,,,,,,,,,5223,21415,,,,,,,,,-0.4089027225971222,-0.008930013265732365,9.2167e-05,78330,0.04777777927617232,-0.028245490044355392,0.01181372,0.8103872835636139,0.2,0.0036607236135751007,,,
313440,,,,,,15.0,14,,0.7773561400000001,,,,,,,,,5224,21419,,,,,,,,,-0.4145065228144328,-0.014819115944361746,9.21655e-05,78345,0.06444444668789705,-0.03601355478167534,0.014191989,0.9740365259349346,0.2,0.0006378309238546839,,,
313500,,,,,,15.0,14,,0.77775376,,,,,,,,,5225,21423,,,,,,,,,-0.29687896370887756,-0.015625926498323683,9.216400000000001e-05,78360,0.03500000070780516,-0.03809564933180809,0.017833523,0.9882104266434908,0.2,0.0001674722007010132,,,
313560,,,,,,15.0,14,,0.76326111,,,,,,,,,5226,21427,,,,,,,,,-0.31947555144627887,-0.013147872932669162,9.21625e-05,78375,0.05111111303170522,-0.040304359048604965,0.013991152,0.9920301735401154,0.2,9.389997139805928e-05,,,
313620,,,,,,15.0,14,,0.76256749,,,,,,,,,5227,21431,,,,,,,,,-0.4505091905593872,-0.00899987646941236,9.2161e-05,78390,0.052083334885537624,0.07706393301486969,0.022046177,0.1343812346458435,0.2,0.24070993065834045,,,
313680,,,,,,15.0,14,,0.7628794199999999,,,,,,,,,5228,21435,,,,,,,,,-0.42092086871465045,-0.00967328315972645,9.21595e-05,78405,0.026388889954735834,-0.03102734684944153,0.015541338,0.9707119408994913,0.2,0.000784551608376205,,,
313740,,,,,,15.0,14,,0.7624048299999999,,,,,,,,,5229,21439,,,,,,,,,-0.43602031966050464,-0.014262164021945503,9.215800000000001e-05,78420,0.033333334450920425,-0.033478569239377975,0.015488206,0.9815085269510746,0.2,0.0007628735814553996,,,
